slug,name,category,chain_main,chains,max_tvl,tvl_bin,ever_exploited,is_exploited_eventlevel,ever_audited,any_top_firm,audit_firm_count,contract_address,compiler_version,verified_source_found,stratum
cowaii-cash,Cowaii Cash,Algo-Stables,Dogechain,Dogechain,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Dogechain
cowswap,CoWSwap,DEX Aggregator,,,0.0,Q1,0,0,0,0,0,,,0,
cozy-v1,Cozy V1,Insurance,Ethereum,Ethereum,88349.32493869371,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
cozy-v2,Cozy V2,Insurance,Optimism,Optimism,270501.5120044492,Q3,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q3|chain=Optimism
crabada,Crabada,Gaming,Avalanche,Avalanche,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Avalanche
crack-and-stack,Crack And Stack,Gaming,Taiko,Taiko,1.7526652241702168,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Taiko
crafting-finance,Crafting Finance,Synthetics,Aurora,Aurora;Ethereum,9923.286579189273,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Aurora
cranium-exchange,Cranium Exchange,Derivatives,Fantom,Fantom,0.2039853208525133,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Fantom
cream-lending,CREAM Lending,Lending,Binance,Binance;Ethereum;Polygon;Arbitrum;Base,434405.9386712694,Q3,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q3|chain=Binance
creampan-finance,Creampan Finance,Liquid Staking,Cronos,Cronos,28673.221992537612,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Cronos
creamswap,CreamSwap,Dexs,Ethereum,Ethereum,99823.32884847406,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
createdao,CreateDAO,DAO Service Provider,Base,Base;Ethereum;World Chain;Arbitrum;xDai;Polygon;Unichain,1.4062338252527211,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Base
createmytoken,CreateMyToken,Launchpad,Base,Base;Ethereum;Binance;Polygon;Arbitrum;Avalanche;Optimism;Blast,41821.62860976227,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Base
creator-bid,Creator Bid,AI Agents,,,0.0,Q1,0,0,0,0,0,,,0,
credbull,Credbull,Farm,Polygon,Polygon;Arbitrum;Plume Mainnet;Bitlayer,378.3401014404841,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Polygon
credit-guild,Credit Guild,Lending,Arbitrum,Arbitrum,47021.7564523953,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
creditum,Creditum,Algo-Stables,Fantom,Fantom,41.17676029797107,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Fantom
credix,Credix,RWA Lending,Solana,Solana,40596.73488024224,Q3,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q3|chain=Solana
crema-finance,Crema Finance,Dexs,Solana,Solana,150770.2146666451,Q3,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q3|chain=Solana
creo-engine,Creo Engine,Gaming,Binance,Binance,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Binance
crescent-dex,Crescent Dex,Dexs,Crescent,Crescent,55579.77213905445,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Crescent
crescentswap,CrescentSwap,Dexs,Arbitrum,Arbitrum;Base,1102.4478661657588,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
creth2,CRETH2,Liquid Staking,Ethereum,Ethereum,2128212.4793537296,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
cro.ag,Cro.ag,DEX Aggregator,,,0.0,Q1,0,0,0,0,0,,,0,
croblanc,Croblanc,Yield,Cronos,Cronos,15906.056490955049,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Cronos
crocodile-finance,Crocodile Finance,Algo-Stables,Avalanche,Avalanche,4.874974733925094,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Avalanche
crodex,Crodex,Dexs,Cronos,Cronos,212426.06029365645,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Cronos
croissant-games,Croissant Games,Luck Games,Cronos,Cronos,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Cronos
crolend-finance,CroLend Finance,Lending,Cronos,Cronos,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Cronos
cron-finance,Cron Finance,Dexs,Ethereum,Ethereum,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
cronaswap,CronaSwap,Dexs,Cronos,Cronos,512397.5972660571,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Cronos
cronews,cronews,SoFi,Cronos,Cronos,18.755095186713955,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Cronos
cronofi-finance,Cronofi Finance,Yield,Cronos,Cronos,1614.5758561933617,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Cronos
cronos-bet,Cronos Bet,Luck Games,Cronos,Cronos,1730.1850243128165,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Cronos
cronos-zkevm-bridge,Cronos zkEVM Bridge,Canonical Bridge,Ethereum,Ethereum,32016549.64804177,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
cronus-finance,Cronus Finance,Dexs,Evmos,Evmos,6579.709424637238,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Evmos
cropper-amm,Cropper AMM,Dexs,Solana,Solana,135127.96268824613,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Solana
cropper-clmm,Cropper CLMM,Dexs,Solana,Solana,3622.228742862295,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Solana
crosschain-bridge,CrossChain Bridge,Cross Chain Bridge,Ethereum,Ethereum;Polygon;Binance;Avalanche;Fantom,127873.57367443286,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
crosscurve,CrossCurve,Cross Chain Bridge,Arbitrum,Arbitrum;Ethereum;Taiko;Fraxtal;Blast;Base;Polygon;Optimism;xDai;Linea;Binance;Mantle;Kava;Metis;Manta;Sonic;Avalanche;Mode;Celo;Fantom,3752077.518611661,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Arbitrum
croswap,CroSwap,Dexs,Cronos,Cronos;Arbitrum,8664.156717857553,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Cronos
crouton-finance,Crouton Finance,Dexs,TON,TON,1648.541724234,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=TON
crovegas,CroVegas,Luck Games,Cronos,Cronos,144.2842779134963,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Cronos
crow-finance,Crow Finance,Dexs,Cronos,Cronos,138161.8973275855,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Cronos
crowdswap,CrowdSwap,Dexs,Polygon,Polygon;Binance;Arbitrum;zkSync Era;Ethereum,45736.529976957885,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Polygon
crown-finance,Crown Finance,Yield Aggregator,Cronos,Cronos,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Cronos
crunchy,Crunchy,Yield Aggregator,Tezos,Tezos,106537.3061562356,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Tezos
crunchy-liquid-staking,Crunchy Liquid Staking,Liquid Staking,Tezos,Tezos,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Tezos
crust-v1,Crust V1,Dexs,Mantle,Mantle,498.2738431844117,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Mantle
crust-v2,Crust V2,Dexs,Mantle,Mantle,631.4020278007894,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Mantle
crvusd,crvUSD,CDP,Ethereum,Ethereum,139631216.8165432,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
cryptex-locker,CryptEx Locker,Token Locker,Binance,Binance,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Binance
cryptex-pi,Cryptex Pi,Derivatives,Arbitrum,Arbitrum,95336.1827721406,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
cryptex-v1,Cryptex V1,Indexes,Ethereum,Ethereum;Optimism,510970.10490564007,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
cryptex-v2,Cryptex V2,Derivatives,Arbitrum,Arbitrum,18164.798615202377,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
crypto-com,Crypto-com,CEX,Bitcoin,Bitcoin;Ethereum;Binance;Polygon;Avalanche;Arbitrum;Fantom;Optimism,3098260421.5628643,Q4,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q4|chain=Bitcoin
crypto-lottery,Crypto Lottery,Luck Games,Binance,Binance;Avalanche;Polygon;Celo;CSC;Kucoin,10.569773320622629,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
crypto-valleys,Crypto Valleys,Gaming,Blast,Blast,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Blast
crypto.com-liquid-staking,Crypto.com Liquid Staking,Liquid Staking,Cronos,Cronos;Solana,121429921.40576722,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Cronos
cryptoblades,CryptoBlades,Gaming,Binance,Binance;Heco;OKExChain;Polygon;Avalanche;Aurora;Kava,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Binance
cryptodickbutts,CryptoDickbutts,Services,,,0.0,Q1,0,0,0,0,0,,,0,
cryptoo-tech,Cryptoo Tech,SoFi,Arbitrum,Arbitrum,46.65571799280892,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
cryptoswap,CryptoSwap,Dexs,Binance,Binance,2826.134607597239,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
cryptoyieldfocus,CryptoYieldFocus,Farm,Avalanche,Avalanche,3377.7539347178354,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Avalanche
crystalvale,Crystalvale,Dexs,DFK,DFK,1260089.0640376862,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=DFK
crystl-finance,Crystl Finance,Yield,Binance,Binance;Cronos;Polygon,297511.6779611075,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
csigma-finance,cSigma Finance,RWA Lending,Arbitrum,Arbitrum;Ethereum;Hedera;Base,11897832.03375547,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Arbitrum
csix,CSIX,Security Extension,Binance,Binance,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Binance
csrfi,CSRfi,Yield,Canto,Canto,8.432259127180759,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Canto
cswap,cSwap,Dexs,Comdex,Comdex,10691.212669678387,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Comdex
cswap-dex,CSWAP DEX,Dexs,Cardano,Cardano,890744.4830774043,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Cardano
ctez,ctez,Dexs,Tezos,Tezos,200685.25522123865,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Tezos
cthulhu.finance,Cthulhu.Finance,Yield Aggregator,Optimism,Optimism,0.0588177428820368,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Optimism
cuanswap,CuanSwap,Dexs,CORE,CORE,13.492689871499117,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=CORE
cub-finance,Cub Finance,Farm,Binance,Binance,247314.13336173247,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
cubiswap,CUBISwap,Dexs,Op_Bnb,Op_Bnb,65667.02661085424,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Op_Bnb
cubo,Cubo,Yield,Polygon,Polygon,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Polygon
cupid-farm,Cupid Farm,Yield,Fantom,Fantom,149.26400249625485,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Fantom
curve-dex,Curve DEX,Dexs,Ethereum,Ethereum;Arbitrum;Monad;Fraxtal;Base;Etherlink;Polygon;X Layer;xDai;Plasma;Avalanche;Sonic;Optimism;XDC;TAC;Binance;Hyperliquid L1;Kava;Unichain;Corn;Plume Mainnet;Taiko;Celo;Aurora;Moonbeam;Fantom;Ink;Stable;Mantle;Harmony,2092727661.8327456,Q4,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q4|chain=Ethereum
curve-llamalend,Curve LlamaLend,Lending,Ethereum,Ethereum;Arbitrum;Fraxtal;Optimism,92901700.85838205,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
curves-protocol,Curves Protocol,SoFi,Form Network,Form Network,229.78854960062205,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Form Network
cvault-finance,cVault Finance,Yield,Ethereum,Ethereum,7955625.480700781,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
cvi-finance,CVI Finance,Synthetics,Ethereum,Ethereum;Polygon;Arbitrum,131849.5351964271,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
cyber,Cyber,Chain,Ethereum,Ethereum,1018421.9342299176,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
cyber-dog,Cyber Dog,Yield,Cronos,Cronos,1163.059062696455,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Cronos
cyberblast-v2,Cyberblast V2,Dexs,Blast,Blast,737.6956572034419,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Blast
cyberblast-v3,Cyberblast V3,Dexs,Blast,Blast,8259.737264938729,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Blast
cyberconnect,CyberConnect,SoFi,,,0.0,Q1,0,0,0,0,0,,,0,
cyberfantasyfembots,CyberFantasyFembots,Yield,Polygon,Polygon,179.29436167472005,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Polygon
cyberperp,Cyberperp,Derivatives,IOTA EVM,IOTA EVM,105432.8875190638,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=IOTA EVM
cyberswap,CyberSwap,Dexs,Cyber,Cyber,23178.127320501488,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Cyber
cybertime,CyberTime,Services,Binance,Binance,52085.40985501892,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
cyborgswap,CyborgSwap,Dexs,Cronos,Cronos,27867.861074018572,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Cronos
cybro,Cybro,Yield Aggregator,Arbitrum,Arbitrum;Blast;Base;Binance,144824.36405121168,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
cycle-finance,Cycle Finance,Yield Aggregator,Avalanche,Avalanche,33773.37600584979,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Avalanche
cyclo,Cyclo,Derivatives,Flare,Flare,446150.3586593505,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Flare
cyclone,Cyclone,Yield,Ethereum,Ethereum;Binance;IoTeX;Polygon,1608276.9817892113,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
cygnusdao,CygnusDAO,Lending,Polygon zkEVM,Polygon zkEVM;Polygon;Arbitrum,2340.883917735682,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Polygon zkEVM
cykura,Cykura,Dexs,Solana,Solana,20219.42581626165,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Solana
cypher,Cypher,Derivatives,Solana,Solana,0.0,Q1,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q1|chain=Solana
cytonic-airdrop-campaign,Cytonic Airdrop Campaign,Farm,Ethereum,Ethereum;Arbitrum;Base;Solana;Binance;Manta;Optimism;Polygon;Blast;Avalanche;BSquared,877257.9073143392,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
cytoswap,cytoswap,Dexs,HeLa,HeLa,18777.23493055131,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=HeLa
czodiac,CZODIAC,Yield,Binance,Binance,90.85004160367176,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
d2-finance,D2 Finance,Onchain Capital Allocator,Arbitrum,Arbitrum;Hyperliquid L1;Base;Berachain;Ethereum,9092773.64294816,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Arbitrum
d8x,D8X,Derivatives,Berachain,Berachain;Arbitrum;Base;X Layer;Polygon zkEVM,9296.795590174206,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Berachain
dackieswap-v2,DackieSwap V2,Dexs,Base,Base;Arbitrum;Optimism;Mode;X Layer;Blast;inEVM;World Chain;Linea;Unichain;Ethereum,39543.89943011061,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Base
dackieswap-v3,DackieSwap V3,Dexs,Base,Base;X Layer;Arbitrum;Optimism;Mode;inEVM;World Chain;Blast;Linea;Ethereum;Unichain,61208.23996367271,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Base
dahlia,Dahlia,Lending,Berachain,Berachain,4228.7961745142675,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Berachain
daikodex,DaikoDEX,Dexs,Taiko,Taiko,3125.2509549702445,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Taiko
dalmatian,Dalmatian,Dexs,Shibarium,Shibarium,327.603658322705,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Shibarium
dam-finance,DAM Finance,CDP,Ethereum,Ethereum,12478.7401328921,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Ethereum
damm-finance,dAMM Finance,Uncollateralized Lending,Ethereum,Ethereum,26414.670272571348,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
damx,DAMX,Derivatives,Fantom,Fantom,542.6433731506025,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Fantom
danogo,Danogo,Dexs,Cardano,Cardano,12653748.122270362,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Cardano
danzo-app,Danzo App,Gaming,Cardano,Cardano,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Cardano
dao-maker-vesting,DAO Maker Vesting,Services,Ethereum,Ethereum;Binance;Polygon;Fantom;Step;Celo,0.0,Q1,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q1|chain=Ethereum
dao-swap,DAO Swap,Dexs,Binance,Binance,53822.14865469816,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
daolama,DAOLama,Lending,TON,TON,103266.26962395111,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=TON
daoventures,DAOventures,Yield,Ethereum,Ethereum,10243.545298487596,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Ethereum
dapp-account-dao,Dapp Account DAO,Yield,EOS,EOS,726.8479810148167,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=EOS
dappos-intentex,dappOS IntentEX,Dexs,,,0.0,Q1,0,0,0,0,0,,,0,
dark-matter,Dark Matter,Farm,Fantom,Fantom,773.5992463332827,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Fantom
darkauto,DarkAuto,Yield Aggregator,Cronos,Cronos;Dogechain,32649.707457187335,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Cronos
darkcrypto,DarkCrypto,Algo-Stables,Cronos,Cronos,30147.926548696694,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Cronos
darkness,Darkness,Dexs,Cronos,Cronos,8775.840563065603,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Cronos
darkswap,DarkSwap,Dexs,Dogechain,Dogechain,1095.1979719989845,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Dogechain
darumadao,DarumaDAO,Reserve Currency,Godwoken,Godwoken,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Godwoken
datadex,DataDex,Dexs,Vana,Vana,1547132.2498273486,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Vana
datamine-network,Datamine Network,Reserve Currency,Ethereum,Ethereum;Arbitrum,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
davincigraph,DaVinciGraph,Token Locker,Hedera,Hedera,1851744.0,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Hedera
davos-protocol,Davos Protocol,CDP,Binance,Binance;Ethereum;Polygon;Linea;Arbitrum;Optimism;Polygon zkEVM;Mode,125197.72864783628,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
dawn-star-finance,Dawn Star Finance,Algo-Stables,Polygon,Polygon,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Polygon
daytona-finance,Daytona Finance,Dexs,Pulse,Pulse,60061.7408031463,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Pulse
dbx-finance,DBX Finance,Dexs,Arbitrum,Arbitrum,1334.4717055958129,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
dddx,DDDX,Dexs,Binance,Binance,9856.43784822221,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
ddex,DDEX,Dexs,Ethereum,Ethereum,2317402.931331525,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
debank-cloud,DeBank Cloud,Developer Tools,,,0.0,Q1,0,0,0,0,0,,,0,
debets,Debets,Prediction Market,Polygon,Polygon;Fantom,7.896338537706045,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Polygon
debridge,deBridge,Bridge,Binance,Binance;Ethereum;Arbitrum;Polygon;Heco;Sei,25049379.544515476,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Binance
debtdao,DebtDAO,Lending,Ethereum,Ethereum,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
decentralized-euro,Decentralized Euro,CDP,Ethereum,Ethereum,1453077.4148730151,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
decryption,Decryption,Dexs,Tlchain,Tlchain,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Tlchain
decubate,Decubate,Launchpad,Binance,Binance,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Binance
dedust,DeDust,Dexs,TON,TON,6448404.404334256,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=TON
deepbook-v2,DeepBook V2,Dexs,Sui,Sui,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Sui
deepbook-v3,DeepBook V3,Dexs,Sui,Sui,12315484.801850276,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Sui
deeplock,DeepLock,Launchpad,Binance,Binance,3081633.8353347583,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Binance
deeppdao,DeeppDAO,Prediction Market,Arbitrum,Arbitrum,3952.4109814428152,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
deepr-finance,Deepr Finance,Lending,IOTA EVM,IOTA EVM;ShimmerEVM,1050273.13505892,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=IOTA EVM
deepseadao,DeepSeaDAO,Reserve Currency,Avalanche,Avalanche,0.4468463679033729,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Avalanche
deerfi,DeerFi,Lending,Ethereum,Ethereum,172.230260079251,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Ethereum
defender-finance,Defender Finance,Algo-Stables,Binance,Binance,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Binance
defi-app,Defi App,DEX Aggregator,,,0.0,Q1,0,0,0,0,0,,,0,
defi-dollar,DeFi Dollar,CDP,Ethereum,Ethereum,514309.8493072038,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
defi-franc,DeFi Franc,CDP,Ethereum,Ethereum,319174.78817160695,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
defi-halal,Defi Halal,CDP,Polygon,Polygon,23.60512555731984,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Polygon
defi-kingdoms,Defi Kingdoms,Dexs,Harmony,Harmony;Klaytn,243088.5471318628,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Harmony
defi-master,Defi Master,Yield,Arbitrum,Arbitrum,24.71848725073847,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
defi-saver,Defi Saver,CDP Manager,Ethereum,Ethereum;Arbitrum;Optimism;Base,261563640.51650843,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
defi-swap,Defi Swap,Dexs,Ethereum,Ethereum,1247777.157446155,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
