slug,name,category,chain_main,chains,max_tvl,tvl_bin,ever_exploited,is_exploited_eventlevel,ever_audited,any_top_firm,audit_firm_count,contract_address,compiler_version,verified_source_found
supra-staking,Supra Staking,Staking Pool,Supra,Supra,13308199.31182533,Q4,0,0,0,0,0,,,0
citadel-vaults,Citadel Vaults,Yield,Supra,Supra,601291.3366328195,Q4,0,0,0,0,0,,,0
solido-flow,Solido Flow,Liquid Staking,Supra,Supra,818650.2979689578,Q4,0,0,0,0,0,,,0
swell-earn,Swell Earn,Yield Aggregator,Swellchain,Swellchain;Ethereum,1107991.482246454,Q4,0,0,0,0,0,,,0
affluent,Affluent,Lending,TON,TON,5496640.192149176,Q4,0,0,0,0,0,,,0
bemo-v1,bemo V1,Liquid Staking,TON,TON,4558600.103786636,Q4,0,0,0,0,0,,,0
ethena-tsusde,Ethena tsUSDe,Yield,TON,TON,6774568.456809773,Q4,0,0,0,0,0,,,0
tradoor,Tradoor,Derivatives,TON,TON,811792.4899058767,Q4,0,0,0,0,0,,,0
ston.fi,STON.fi,Dexs,TON,TON,39322088.8579023,Q4,0,0,0,0,0,,,0
taiko-swap,Taiko Swap,Dexs,Taiko,Taiko,6957188.059917269,Q4,0,0,0,0,0,,,0
avalon-usdalend,Avalon USDaLend,Lending,Taiko,Taiko;IoTeX;Sei;Sonic;Corn;Zircuit,688270.0293451179,Q4,0,0,0,0,0,,,0
taraswap,Taraswap,Dexs,Taraxa,Taraxa,3427193.795781405,Q4,0,0,0,0,0,,,0
rex-staking,REX Staking,Lending,Telos,Telos,2676390.7151272604,Q4,0,0,0,0,0,,,0
white-whale-dex,White Whale Dex,Dexs,Terra2,Terra2;Chihuahua;Osmosis;Juno;Sei;Injective;Comdex;Migaloo,1035448.3031266571,Q4,0,0,0,0,0,,,0
kolibri,Kolibri,CDP,Tezos,Tezos,1278807.809863597,Q4,0,0,0,0,0,,,0
sirius,Sirius,Dexs,Tezos,Tezos,5565276.415783069,Q4,0,0,0,0,0,,,0
youves,Youves,Synthetics,Tezos,Tezos,25555034.89941302,Q4,0,0,0,0,0,,,0
thundercore-staking,ThunderCore Staking,Staking Pool,ThunderCore,ThunderCore,708076.9138896262,Q4,0,0,0,0,0,,,0
hyperion-dex,Hyperion DEX,Dexs,Titan,Titan,748982.4264099053,Q4,0,0,0,0,0,,,0
defusion,deFusion,Liquid Staking,TomoChain,TomoChain,1582075.019673349,Q4,0,0,0,0,0,,,0
stusdt,stUSDT,RWA,Tron,Tron;Ethereum,60553680.27482471,Q4,0,0,0,0,0,,,0
sunpump,SunPump,Launchpad,Tron,Tron,1893163.0423425743,Q4,0,0,0,0,0,,,0
bitunix,Bitunix,CEX,Tron,Tron;Bitcoin;Ripple;Ethereum,151870479.03722355,Q4,0,0,0,0,0,,,0
sunswap-v2,SUNSwap V2,Dexs,Tron,Tron,246899336.92122927,Q4,0,0,0,0,0,,,0
hibt,Hibt,CEX,Tron,Tron;Ethereum;Bitcoin,16885690.915576518,Q4,0,0,0,0,0,,,0
wavesbridge,WavesBridge,Bridge,UNIT0,UNIT0;Ethereum;Waves;Solana;Binance,1853696.1862319056,Q4,0,0,0,0,0,,,0
umee,Umee,Lending,Umee,Umee;Ethereum,918745.1144071398,Q4,0,0,0,0,0,,,0
datadex,DataDex,Dexs,Vana,Vana,1547132.2498273486,Q4,0,0,0,0,0,,,0
vedelegate,veDelegate,Governance Incentives,VeChain,VeChain,1622949.0214108643,Q4,0,0,0,0,0,,,0
stargate,StarGate,Farm,VeChain,VeChain,18337138.762666546,Q4,0,0,0,0,0,,,0
web3.world,Web3.world,Dexs,Venom,Venom,2970577.0,Q4,0,0,0,0,0,,,0
venomstake,VenomStake,Liquid Staking,Venom,Venom,28542378.748324387,Q4,0,0,0,0,0,,,0
verus-market,Verus Market,Dexs,Verus,Verus,27992888.35288016,Q4,0,0,0,0,0,,,0
vanswap,VanSwap,Dexs,Vision,Vision,3156449.855989731,Q4,0,0,0,0,0,,,0
lenen,Lenen,Lending,Vision,Vision,641490.5055434966,Q4,0,0,0,0,0,,,0
vitex,ViteX,Dexs,Vite,Vite,4944710.11093622,Q4,0,0,0,0,0,,,0
wemix-full-range-deposit,WEMIX Full Range Deposit,Dexs,WEMIX,WEMIX,2149759.8789006774,Q4,0,0,0,0,0,,,0
wemix.fi-staking,WEMIX.FI Staking,Staking Pool,WEMIX,WEMIX,38814649.65597982,Q4,0,0,0,0,0,,,0
wemix-liquid-staking,WEMIX Liquid Staking,Liquid Staking,WEMIX,WEMIX,682670.2765499919,Q4,0,0,0,0,0,,,0
wemix-concentrated-range-deposit,WEMIX Concentrated Range Deposit,Dexs,WEMIX,WEMIX,3861600.027754883,Q4,0,0,0,0,0,,,0
wemix.fi-lend,WEMIX.FI Lend,Lending,WEMIX,WEMIX,1616463.413700968,Q4,0,0,0,0,0,,,0
justbet,JustBet,Luck Games,WINR,WINR,792944.4704953224,Q4,0,0,0,0,0,,,0
wanlend,WanLend,Lending,Wanchain,Wanchain,989263.8241838018,Q4,0,0,0,0,0,,,0
wanswap-dex,WanSwap Dex,Dexs,Wanchain,Wanchain,1322661.655772929,Q4,0,0,0,0,0,,,0
xflows,XFlows,Dexs,Wanchain,Wanchain,1555850.606593699,Q4,0,0,0,0,0,,,0
pepeteam-bridge,PepeTeam Bridge,Bridge,Waves,Waves;Ethereum;Binance;Polygon;Tron,1308296.0082492365,Q4,0,0,0,0,0,,,0
pepeteam-swaves,PepeTeam sWAVES,Liquid Staking,Waves,Waves,873022.9403837826,Q4,0,0,0,0,0,,,0
vires-finance,Vires Finance,Lending,Waves,Waves,7742235.107858464,Q4,0,0,0,0,0,,,0
puzzle-lend,Puzzle Lend,Lending,Waves,Waves,660369.9437112315,Q4,0,0,0,0,0,,,0
swop,Swop,Dexs,Waves,Waves;UNIT0,681830.6122904278,Q4,0,0,0,0,0,,,0
comtech-gold,ComTech Gold,RWA,XDC,XDC,14930249.293663643,Q4,0,0,0,0,0,,,0
xswap-v3,XSwap V3,Dexs,XDC,XDC,3406545.8888683286,Q4,0,0,0,0,0,,,0
fathom-cdp,Fathom CDP,CDP,XDC,XDC,3872748.171401134,Q4,0,0,0,0,0,,,0
bbbfi,BBBFI,Launchpad,XDC,XDC,1784567.3202012626,Q4,0,0,0,0,0,,,0
prime-staking,Prime Staking,Liquid Staking,XDC,XDC,9322440.06612391,Q4,0,0,0,0,0,,,0
xion-finance,XION Finance,Chain,XION,XION,40003151.52040227,Q4,0,0,0,0,0,,,0
kamigotchi,Kamigotchi,Gaming,Yominet,Yominet,1422150.4289824024,Q4,0,0,0,0,0,,,0
awaken-swap,Awaken Swap,Dexs,aelf,aelf,5635823.951193151,Q4,0,0,0,0,0,,,0
dydx-v4,dYdX V4,Derivatives,dYdX,dYdX,156369149.17020056,Q4,0,0,0,0,0,,,0
backedfi,BackedFi,RWA,xDai,xDai;Arbitrum;Ethereum;Base;Avalanche;Polygon;Fantom;Binance,12363453.912645131,Q4,0,0,0,0,0,,,0
honeyswap,Honeyswap,Dexs,xDai,xDai;Polygon,897548.5310112612,Q4,0,0,0,0,0,,,0
seer,Seer,Prediction Market,xDai,xDai;Ethereum,1588013.5189901316,Q4,0,0,0,0,0,,,0
realt-rmm-marketplace-v2,RealT RMM Marketplace V2,Lending,xDai,xDai,2827230.2120824666,Q4,0,0,0,0,0,,,0
sdai,sDAI,Yield,xDai,xDai,95129005.28698342,Q4,0,0,0,0,0,,,0
satori-perp,Satori Perp,Derivatives,zkSync Era,zkSync Era;Linea;Scroll;Zircuit;Arbitrum;Plume Mainnet;X Layer;TON;Story;Polygon zkEVM;Binance;Ethereum;Base,1498511.081935145,Q4,0,0,0,0,0,,,0
blockchain-capital,Blockchain Capital,RWA,zkSync Era,zkSync Era,208940705.23,Q4,0,0,0,0,0,,,0
zkswap-v2,zkSwap V2,Dexs,zkSync Era,zkSync Era;Sonic;Monad,1091170.8607923554,Q4,0,0,0,0,0,,,0
zkswap-v3,zkSwap V3,Dexs,zkSync Era,zkSync Era;Sonic;Monad,734989.4797869958,Q4,0,0,0,0,0,,,0
koi-finance-amm,Koi Finance AMM,Dexs,zkSync Era,zkSync Era,1679211.7797370662,Q4,0,0,0,0,0,,,0
ecurve,eCurve,Dexs,EOS,EOS,0.0,Q1,0,0,1,1,1,,,0
aave-arc,Aave Arc,Lending,Ethereum,Ethereum,57253.38956171104,Q3,0,0,1,1,1,,,0
blackrock-buidl,BlackRock BUIDL,RWA,Aptos,Aptos;Binance;Ethereum;Solana;Avalanche;Arbitrum;Optimism;Polygon,2005180037.0604491,Q4,0,0,1,1,1,,,0
circle-usyc,Circle USYC,RWA,Binance,Binance;Ethereum;Near;Noble,1523327550.0500867,Q4,0,0,1,1,1,,,0
hashkey-exchange,HashKey Exchange,CEX,Bitcoin,Bitcoin;Ethereum;Solana;Tron;Doge;Avalanche;TON;Litecoin;Optimism;Aptos;Polygon;Arbitrum;Polkadot,1704698413.030409,Q4,0,0,1,1,1,,,0
tbtc,tBTC,Decentralized BTC,Bitcoin,Bitcoin;Ethereum,541476713.0971974,Q4,0,0,1,1,1,,,0
korbit,Korbit,CEX,Bitcoin,Bitcoin;Ripple;Ethereum,837260348.4381232,Q4,0,0,1,1,1,,,0
bitkub,Bitkub,CEX,Bitcoin,Bitcoin;Ethereum;Ripple;Binance;Solana;Cardano;Doge;Arbitrum;Optimism;Avalanche;Tron;Polygon;Base;Algorand;Scroll;Aptos;zkSync Era;Mantle;Litecoin;CORE;TON;Fantom,1617331308.5884738,Q4,0,0,1,1,1,,,0
robinhood,Robinhood,CEX,Bitcoin,Bitcoin;Ethereum;Avalanche;Polygon,16794939403.069056,Q4,0,0,1,1,1,,,0
usdt0,USDT0,Bridge,Ethereum,Ethereum,4475173923.039608,Q4,0,0,1,1,1,,,0
tether-gold,Tether Gold,RWA,Ethereum,Ethereum;Plasma;Avalanche;Monad;Arbitrum;Celo;Polygon;Ink,2266958519.029269,Q4,0,0,1,1,1,,,0
convex-finance,Convex Finance,Yield,Ethereum,Ethereum;Fraxtal;Arbitrum;Polygon,950550676.232998,Q4,0,0,1,1,1,,,0
symbiotic,Symbiotic,Restaking,Ethereum,Ethereum,565618218.7652495,Q4,0,0,1,1,1,,,0
pendle,Pendle,Yield,Ethereum,Ethereum;Plasma;Arbitrum;Binance;Hyperliquid L1;Base;Sonic;Berachain;Mantle;Avalanche;Optimism,3718497407.713382,Q4,0,0,1,1,1,,,0
jupiter-staked-sol,Jupiter Staked SOL,Liquid Staking,Solana,Solana,1238296581.659166,Q4,0,0,1,1,1,,,0
binance-staked-sol,Binance Staked SOL,Liquid Staking,Solana,Solana,1390257684.201115,Q4,0,0,1,1,1,,,0
justlend,JustLend,Lending,Tron,Tron,3805153754.704523,Q4,0,0,1,1,1,,,0
moby,Moby,Options,Arbitrum,Arbitrum;Berachain,0.0499746841633083,Q1,1,1,0,0,0,,,0
treasure,Treasure,Gaming,Arbitrum,Arbitrum,0.0,Q1,1,1,0,0,0,,,0
kokomo-finance,Kokomo Finance,Lending,Arbitrum,Arbitrum;Optimism,1.002e-06,Q1,1,1,0,0,0,,,0
rodeo,Rodeo,Yield,Arbitrum,Arbitrum,0.0016986969999999,Q1,1,1,0,0,0,,,0
snowdog,Snowdog,Reserve Currency,Avalanche,Avalanche,0.2915706915267717,Q1,1,1,0,0,0,,,0
blizz-finance,Blizz Finance,Lending,Avalanche,Avalanche,0.0,Q1,1,1,0,0,0,,,0
magnate-finance,Magnate Finance,Lending,Base,Base,0.0,Q1,1,1,0,0,0,,,0
elephant-money,Elephant Money,Yield,Binance,Binance,0.0,Q1,1,1,0,0,0,,,0
rubic,Rubic,DEX Aggregator,Binance,Binance;Kava,0.0,Q1,1,1,0,0,0,,,0
blur-finance,Blur Finance,Yield Aggregator,Binance,Binance,0.0,Q1,1,1,0,0,0,,,0
trust-wallet,Trust Wallet,Wallets,Binance,Binance,0.0,Q1,1,1,0,0,0,,,0
fegex,Fegex,Services,Binance,Binance;Ethereum,0.0,Q1,1,1,0,0,0,,,0
munchables,Munchables,Farm,Blast,Blast,0.0,Q1,1,1,0,0,0,,,0
harbor-protocol,Harbor Protocol,CDP,Comdex,Comdex,0.0,Q1,1,1,0,0,0,,,0
sharedstake,SharedStake,Liquid Staking,Ethereum,Ethereum,0.0,Q1,1,1,0,0,0,,,0
akropolis,Akropolis,Yield,Ethereum,Ethereum,0.0,Q1,1,1,0,0,0,,,0
yearn-ether,Yearn Ether,Indexes,Ethereum,Ethereum,3.4304365069649635e-11,Q1,1,1,0,0,0,,,0
zoth-zeusd,Zoth ZeUSD,CDP,Ethereum,Ethereum,3.5576995410750564e-05,Q1,1,1,0,0,0,,,0
dao-maker-vesting,DAO Maker Vesting,Services,Ethereum,Ethereum;Binance;Polygon;Fantom;Step;Celo,0.0,Q1,1,1,0,0,0,,,0
8ightdao,8ightDAO,Reserve Currency,Harmony,Harmony,0.0,Q1,1,1,0,0,0,,,0
lendhub,LendHub,Lending,Heco,Heco,0.0,Q1,1,1,0,0,0,,,0
hypervault,HyperVault,Yield Aggregator,Hyperliquid L1,Hyperliquid L1,0.0,Q1,1,1,0,0,0,,,0
pike,Pike,Lending,Optimism,Optimism;Base;Arbitrum;Ethereum,0.0,Q1,1,1,0,0,0,,,0
furucombo,Furucombo,Services,Polygon,Polygon,0.0,Q1,1,1,0,0,0,,,0
0vix,0vix,Lending,Polygon,Polygon;Polygon zkEVM,0.0,Q1,1,1,0,0,0,,,0
betterbank,BetterBank,Lending,Pulse,Pulse,0.8811513019531763,Q1,1,1,0,0,0,,,0
cypher,Cypher,Derivatives,Solana,Solana,0.0,Q1,1,1,0,0,0,,,0
ratio-finance,Ratio Finance,CDP,Solana,Solana,0.0,Q1,1,1,0,0,0,,,0
cashio,Cashio,CDP,Solana,Solana,0.0666922199353736,Q1,1,1,0,0,0,,,0
mango-markets-v3,Mango Markets V3,Derivatives,Solana,Solana,0.0,Q1,1,1,0,0,0,,,0
zklend,zkLend,Lending,Starknet,Starknet,0.0,Q1,1,1,0,0,0,,,0
unleash-protocol,Unleash Protocol,Lending,Story,Story,0.0,Q1,1,1,0,0,0,,,0
mirror,Mirror,Derivatives,Terra,Terra,0.0,Q1,1,1,0,0,0,,,0
merlin-dex,MERLIN DEX,Dexs,zkSync Era,zkSync Era,0.0,Q1,1,1,0,0,0,,,0
lodestar-v0,Lodestar V0,Lending,Arbitrum,Arbitrum,7502.1629822007235,Q2,1,1,0,0,0,,,0
themis-protocol,Themis Protocol,Lending,Arbitrum,Arbitrum,2.270643101930362,Q2,1,1,0,0,0,,,0
steadefi,Steadefi,Leveraged Farming,Arbitrum,Arbitrum;Avalanche,930.5169575879004,Q2,1,1,0,0,0,,,0
arbiswap,ArbiSwap,Dexs,Arbitrum,Arbitrum,12966.87223251627,Q2,1,1,0,0,0,,,0
swaprum,Swaprum,Dexs,Arbitrum,Arbitrum,7141.557520353823,Q2,1,1,0,0,0,,,0
atlantis-loans,Atlantis Loans,Lending,Avalanche,Avalanche;Dogechain;Binance;Polygon,2902.3083267515694,Q2,1,1,0,0,0,,,0
zabu-finance,Zabu Finance,Yield Aggregator,Avalanche,Avalanche,7203.409412640716,Q2,1,1,0,0,0,,,0
ara-finance,Ara Finance,Reserve Currency,Avalanche,Avalanche,1504.0929927377565,Q2,1,1,0,0,0,,,0
vee-finance,Vee Finance,Lending,Avalanche,Avalanche;Heco,13601.771371226863,Q2,1,1,0,0,0,,,0
dexodus-finance,Dexodus Finance,Derivatives,Base,Base;Cronos;Ethereum;Binance,1.3020068307311892,Q2,1,1,0,0,0,,,0
lava,Lava,Lending,Base,Base;Arbitrum,380.4105073094352,Q2,1,1,0,0,0,,,0
panoptic-v1.1,Panoptic V1.1,Options,Base,Base;Unichain;Ethereum,2775.807324612544,Q2,1,1,0,0,0,,,0
raga-finance,Raga Finance,Yield Aggregator,Berachain,Berachain,76.34453992083368,Q2,1,1,0,0,0,,,0
evoq-finance,Evoq Finance,Lending,Binance,Binance,260.79212133896993,Q2,1,1,0,0,0,,,0
fortress-loans,Fortress Loans,Lending,Binance,Binance,1168.1215533885545,Q2,1,1,0,0,0,,,0
spartan,Spartan,Dexs,Binance,Binance,9672.264352781269,Q2,1,1,0,0,0,,,0
corepound,Corepound,Yield,CORE,CORE,5633.121130578185,Q2,1,1,0,0,0,,,0
unilend-v2,Unilend V2,Lending,Ethereum,Ethereum,3.5728572358638475,Q2,1,1,0,0,0,,,0
dego-finance,Dego Finance,Services,Ethereum,Ethereum,11148.963892375024,Q2,1,1,0,0,0,,,0
onyx-v2,Onyx V2,Lending,Ethereum,Ethereum,17.370446977270813,Q2,1,1,0,0,0,,,0
cork-v1,Cork V1,Insurance,Ethereum,Ethereum,6792.44230732504,Q2,1,1,0,0,0,,,0
wise-lending-v1,Wise Lending V1,Lending,Ethereum,Ethereum,11.694687220234188,Q2,1,1,0,0,0,,,0
polter-finance,Polter Finance,Lending,Fantom,Fantom;Base;Sonic,6213.3614978577125,Q2,1,1,0,0,0,,,0
hector-lending,Hector Lending,Lending,Fantom,Fantom,7668.294891343136,Q2,1,1,0,0,0,,,0
zircon-gamma,Zircon Gamma,Dexs,Moonriver,Moonriver;Binance,2.54799199061806,Q2,1,1,0,0,0,,,0
mars-perps,Mars Perps,Derivatives,Neutron,Neutron,8400.14526139153,Q2,1,1,0,0,0,,,0
hedgey,Hedgey,Payments,Polygon,Polygon;Mode;Binance;Ethereum;Arbitrum;Base;Avalanche;zkSync Era;Linea;Berachain;Optimism,10232.68187526314,Q2,1,1,0,0,0,,,0
roe-finance,Roe Finance,Lending,Polygon,Polygon;Ethereum;Arbitrum,334.9197299057494,Q2,1,1,0,0,0,,,0
monox,MonoX,Dexs,Polygon,Polygon;Ethereum,11168.732287329283,Q2,1,1,0,0,0,,,0
bonqdao,BonqDAO,Lending,Polygon,Polygon,333.99944589611636,Q2,1,1,0,0,0,,,0
popsicle-finance,Popsicle Finance,Liquidity manager,Polygon,Polygon;Fantom;Ethereum;Binance,9232.136399468356,Q2,1,1,0,0,0,,,0
rho-markets,Rho Markets,Lending,Scroll,Scroll,163.0229315969437,Q2,1,1,0,0,0,,,0
nirvana-v1,Nirvana V1,CDP,Solana,Solana,2.5133414945139996,Q2,1,1,0,0,0,,,0
lnd,LND,Lending,Sonic,Sonic;Hyperliquid L1,1.709290598198339,Q2,1,1,0,0,0,,,0
velocore-v2,Velocore V2,Dexs,Telos,Telos;Linea;zkSync Era,1472.6953021904542,Q2,1,1,0,0,0,,,0
ocelotdex,OcelotDex,Dexs,ZetaChain,ZetaChain,6.605742362315957,Q2,1,1,0,0,0,,,0
locus-finance,Locus Finance,Yield,Arbitrum,Arbitrum;Ethereum,63982.61632500544,Q3,1,1,0,0,0,,,0
yield-protocol,Yield Protocol,Lending,Arbitrum,Arbitrum;Ethereum,331666.59587934025,Q3,1,1,0,0,0,,,0
orange-finance,Orange Finance,Liquidity manager,Arbitrum,Arbitrum;Berachain,82500.48523039947,Q3,1,1,0,0,0,,,0
level-perps,Level Perps,Derivatives,Arbitrum,Arbitrum;Binance,327836.33904748195,Q3,1,1,0,0,0,,,0
tender-finance,Tender Finance,Lending,Arbitrum,Arbitrum,224313.48237754725,Q3,1,1,0,0,0,,,0
defrost,Defrost,CDP,Avalanche,Avalanche,81899.96133779462,Q3,1,1,0,0,0,,,0
platypus-finance,Platypus Finance,Dexs,Avalanche,Avalanche,52495.70561307879,Q3,1,1,0,0,0,,,0
arena-socialfi,Arena SocialFi,SoFi,Avalanche,Avalanche,342278.2194496627,Q3,1,1,0,0,0,,,0
growth-defi,Growth DeFi,Yield,Avalanche,Avalanche;Binance;Fantom,22370.472641033695,Q3,1,1,0,0,0,,,0
impermax-v3,Impermax V3,Lending,Base,Base;Unichain;Hyperliquid L1;Arbitrum,587998.4902805118,Q3,1,1,0,0,0,,,0
leetswap,LeetSwap,Dexs,Base,Base;Op_Bnb;Manta;Linea;Shibarium;Polygon zkEVM;Canto;Scroll,232268.1444780272,Q3,1,1,0,0,0,,,0
sonne-finance,Sonne Finance,Lending,Base,Base;Optimism,315899.3322874979,Q3,1,1,0,0,0,,,0
autoshark,AutoShark,Dexs,Binance,Binance,178015.77548812784,Q3,1,1,0,0,0,,,0
paraluni-masterchef,Paraluni Masterchef,Yield,Binance,Binance,36569.854619706566,Q3,1,1,0,0,0,,,0
aperocket,ApeRocket,Yield,Binance,Binance,45584.39371789487,Q3,1,1,0,0,0,,,0
valuedefi,ValueDefi,Dexs,Binance,Binance,557000.0614536676,Q3,1,1,0,0,0,,,0
burgerswap,BurgerSwap,Dexs,Binance,Binance,236141.0247031568,Q3,1,1,0,0,0,,,0
kalax,Kalax,Yield Aggregator,Blast,Blast;Scroll,173518.8777390644,Q3,1,1,0,0,0,,,0
arcadia-v1,Arcadia V1,Leveraged Farming,Ethereum,Ethereum;Optimism,29747.84499465576,Q3,1,1,0,0,0,,,0
siren,Siren,Options,Ethereum,Ethereum;Polygon;Arbitrum,415500.9669964599,Q3,1,1,0,0,0,,,0
seneca,Seneca,CDP,Ethereum,Ethereum;Arbitrum,22080.34018208184,Q3,1,1,0,0,0,,,0
bent-finance,Bent Finance,Yield,Ethereum,Ethereum,29236.788370146784,Q3,1,1,0,0,0,,,0
indexed-finance,Indexed Finance,Indexes,Ethereum,Ethereum,186977.04069380663,Q3,1,1,0,0,0,,,0
hundred-finance,Hundred Finance,Lending,Fantom,Fantom;Arbitrum;Polygon;xDai;Harmony;Optimism;Moonriver;Ethereum,160833.5105142452,Q3,1,1,0,0,0,,,0
grim-finance,Grim Finance,Yield,Fantom,Fantom;Arbitrum;Avalanche;Polygon;Telos;Kava,22762.5093608432,Q3,1,1,0,0,0,,,0
sirio-finance,Sirio Finance,Lending,Hedera,Hedera,23287.464812535763,Q3,1,1,0,0,0,,,0
blueberry,Blueberry,Yield,Hyperliquid L1,Hyperliquid L1;Ethereum,257207.40808417456,Q3,1,1,0,0,0,,,0
omm,Omm,Lending,Icon,Icon,150404.33699878142,Q3,1,1,0,0,0,,,0
kyberswap-elastic,KyberSwap Elastic,Dexs,Linea,Linea;Scroll;Arbitrum;Optimism;Polygon;Ethereum;Binance;Base;Avalanche;Fantom;Cronos,143659.629853929,Q3,1,1,0,0,0,,,0
minterest,Minterest,Lending,Mantle,Mantle;Ethereum;Taiko;Morph,172153.0919086583,Q3,1,1,0,0,0,,,0
clober-liquidity-vault,Clober Liquidity Vault,Dexs,Monad,Monad;Base,300958.98559687013,Q3,1,1,0,0,0,,,0
cozy-v2,Cozy V2,Insurance,Optimism,Optimism,270501.5120044492,Q3,1,1,0,0,0,,,0
midas-capital,Midas Capital,Lending,Polygon,Polygon;Binance;Arbitrum;Moonbeam,417533.5549882357,Q3,1,1,0,0,0,,,0
amun,Amun,Indexes,Solana,Solana;Ethereum;Polygon,379345.2414981505,Q3,1,1,0,0,0,,,0
credix,Credix,RWA Lending,Solana,Solana,40596.73488024224,Q3,1,1,0,0,0,,,0
crema-finance,Crema Finance,Dexs,Solana,Solana,150770.2146666451,Q3,1,1,0,0,0,,,0
typus-perp,Typus Perp,Derivatives,Sui,Sui,140302.83677170018,Q3,1,1,0,0,0,,,0
nemo-yield-trading,Nemo Yield Trading,Yield,Sui,Sui,30630.645330731848,Q3,1,1,0,0,0,,,0
agave,Agave,Lending,xDai,xDai,121668.4283265075,Q3,1,1,0,0,0,,,0
zkfinance,zkFinance,Lending,zkSync Era,zkSync Era,24989.51652526043,Q3,1,1,0,0,0,,,0
eralend,EraLend,Lending,zkSync Era,zkSync Era;Telos,555998.7755526686,Q3,1,1,0,0,0,,,0
thalaswap,ThalaSwap,Dexs,Aptos,Aptos,8101319.964387861,Q4,1,1,0,0,0,,,0
dolomite,Dolomite,Lending,Arbitrum,Arbitrum;Berachain;Ethereum;Botanix;Polygon zkEVM;Mantle;X Layer,112614064.2348952,Q4,1,1,0,0,0,,,0
tenderize-v2,Tenderize V2,Liquid Staking,Arbitrum,Arbitrum;Ethereum,2287536.8002877636,Q4,1,1,0,0,0,,,0
futureswap,FutureSwap,Derivatives,Arbitrum,Arbitrum;Avalanche;Ethereum,619161.343683943,Q4,1,1,0,0,0,,,0
abracadabra-spell,Abracadabra Spell,CDP,Arbitrum,Arbitrum;Ethereum;Blast;Binance;Kava;Avalanche;Fantom;Optimism,15231375.61327472,Q4,1,1,0,0,0,,,0
radiant-v2,Radiant V2,Lending,Arbitrum,Arbitrum;Base;Ethereum;Binance,5443829.757022372,Q4,1,1,0,0,0,,,0
deltaprime,DeltaPrime,Leveraged Farming,Avalanche,Avalanche;Arbitrum,7330163.211773988,Q4,1,1,0,0,0,,,0
gmx-v1-perps,GMX V1 Perps,Derivatives,Avalanche,Avalanche;Arbitrum,4994355.961228697,Q4,1,1,0,0,0,,,0
woofi-swap,WOOFi Swap,Dexs,Avalanche,Avalanche;Polygon;Base;Linea;Mantle;Arbitrum;Optimism;Binance;Sonic;Monad;Berachain;Hyperliquid L1;zkSync Era;Fantom;Ethereum;Polygon zkEVM,7578576.722037386,Q4,1,1,0,0,0,,,0
harvest-finance,Harvest Finance,Yield Aggregator,Base,Base;Ethereum;Arbitrum;Polygon;zkSync Era,19012965.266255956,Q4,1,1,0,0,0,,,0
rocketswap-base,RocketSwap Base,Dexs,Base,Base,674831.5053128293,Q4,1,1,0,0,0,,,0
kiloex,KiloEx,Derivatives,Base,Base;Binance;Op_Bnb;Manta;BSquared;Taiko,4402265.024886931,Q4,1,1,0,0,0,,,0
arcadia-v2,Arcadia V2,Liquidity manager,Base,Base,7889773.96505394,Q4,1,1,0,0,0,,,0
moonwell-lending,Moonwell Lending,Lending,Base,Base;Optimism;Moonbeam,85030384.73496863,Q4,1,1,0,0,0,,,0
pnetwork,pNetwork,Bridge,Binance,Binance;Ethereum;Ultra;Algorand;Arbitrum;Polygon;EOS;Telos;xDai,13099805.903342,Q4,1,1,0,0,0,,,0
belt-finance,Belt Finance,Yield,Binance,Binance;Klaytn;Heco,15509125.29524792,Q4,1,1,0,0,0,,,0
gamma,Gamma,Liquidity manager,Binance,Binance;Ethereum;Polygon;Arbitrum;Linea;xDai;Unichain;IOTA EVM;Metis;Zircuit;Polygon zkEVM;Optimism;Sonic;Base;BOB;Berachain;Manta;Mantle;Immutable zkEVM;Scroll;Moonbeam;Avalanche;Blast;Hemi;Rollux;Celo;World Chain;Taiko;ApeChain;CORE;RSK;Mode;X Layer;Fantom;Op_Bnb;Kava,7096523.88057297,Q4,1,1,0,0,0,,,0
bearnfi,BearnFi,Yield,Binance,Binance,607260.0720061266,Q4,1,1,0,0,0,,,0
venus-core-pool,Venus Core Pool,Lending,Binance,Binance;Ethereum;Arbitrum;zkSync Era;Unichain;Base;Optimism;Op_Bnb,1619718787.3796597,Q4,1,1,0,0,0,,,0
coinex,CoinEx,CEX,Bitcoin,Bitcoin;Ethereum;Tron;Starknet,208647370.87556368,Q4,1,1,0,0,0,,,0
indodax,Indodax,CEX,Bitcoin,Bitcoin;Ethereum;Solana;Binance;Cardano;Polygon;Tron;Litecoin;Stellar;Base;Optimism;Arbitrum;Avalanche;Algorand;Sui;EOS;Linea,565822137.7521534,Q4,1,1,0,0,0,,,0
crypto-com,Crypto-com,CEX,Bitcoin,Bitcoin;Ethereum;Binance;Polygon;Avalanche;Arbitrum;Fantom;Optimism,3098260421.5628643,Q4,1,1,0,0,0,,,0
coindcx,CoinDCX,CEX,Bitcoin,Bitcoin;Ethereum;Ripple;Cardano;Binance;Tron;Solana;Polygon;Arbitrum;Litecoin;Avalanche;Optimism;Fantom,196765748.69488227,Q4,1,1,0,0,0,,,0
