protocol_name_raw,symbol,category,chains,tvl_max,audit_firms,audit_score_max,audit_score_mean,last_audit_date,audit_sources,audit_firm_count,has_audit,audit_score,any_top_firm,proto_norm,slug,name,symbol_llama,category_llama,tvl,chains_llama
Fuseon,FUS,Dexs,['Plasma'],56501.787544295075,[],,,,['api'],0,0,,0,fuseon,fuseon,Fuseon,FUS,Dexs,5298.874685409311,Plasma
Fusion Dex,-,Dexs,['Multi-Chain'],433.7678150125146,[],,,,['api'],0,0,,0,fusion dex,fusion-dex,Fusion Dex,-,Dexs,380.20875178964366,Fantom;EthereumClassic;Nova Network
FusionX V2,-,Dexs,['Mantle'],63139.53382308626,[],,,,['api'],0,0,,0,fusionx v2,fusionx-v2,FusionX V2,-,Dexs,34638.89462136496,Mantle
FusionX V3,-,Dexs,['Mantle'],156832.85601137934,[],,,,['api'],0,0,,0,fusionx v3,fusionx-v3,FusionX V3,-,Dexs,115630.6643027949,Mantle
Future Swap,-,Dexs,['Findora'],300.89600831459444,[],,,,['api'],0,0,,0,future swap,future-swap,Future Swap,-,Dexs,300.7856832885336,Findora
FutureSwap,FST,Derivatives,['Multi-Chain'],1391874.8885932518,[],,,,['api'],0,0,,0,futureswap,futureswap,FutureSwap,FST,Derivatives,619161.343683943,Arbitrum;Avalanche;Ethereum
Fuzio,-,Dexs,['Sei'],9828.31484763414,[],,,,['api'],0,0,,0,fuzio,fuzio,Fuzio,-,Dexs,5756.310631549356,Sei
Fuzion Bonds,FUZN,Services,['Kujira'],2.4686286310907348e-06,[],,,,['api'],0,0,,0,fuzion bonds,fuzion-bonds,Fuzion Bonds,FUZN,Services,9.359265767919014e-07,Kujira
Fuzion Ignition,FUZN,Launchpad,['Kujira'],8.890901422544001,[],,,,['api'],0,0,,0,fuzion ignition,fuzion-ignition,Fuzion Ignition,FUZN,Launchpad,2.3178553711922745,Kujira
Fuzion Plasma,FUZN,Services,['Kujira'],126.81428806069393,[],,,,['api'],0,0,,0,fuzion plasma,fuzion-plasma,Fuzion Plasma,FUZN,Services,108.5629344143398,Kujira
Fuzz Finance,FUZZ,Dexs,['Harmony'],255.5181912487668,[],,,,['api'],0,0,,0,fuzz finance,fuzz-finance,Fuzz Finance,FUZZ,Dexs,111.43598804666117,Harmony
FVM Exchange,FVM,Dexs,['Fantom'],35743.79242002108,[],,,,['api'],0,0,,0,fvm exchange,fvm-exchange,FVM Exchange,FVM,Dexs,12686.645199326926,Fantom
FWX Derivatives,B4FWX,Derivatives,['Multi-Chain'],8487.108456741285,[],,,,['api'],0,0,,0,fwx derivatives,fwx-derivatives,FWX Derivatives,B4FWX,Derivatives,4796.06176801542,Avalanche;Base;Binance
FWX DEX,B4FWX,Dexs,['Multi-Chain'],16736.54824769899,[],,,,['api'],0,0,,0,fwx dex,fwx-dex,FWX DEX,B4FWX,Dexs,12907.422576190433,Base;Avalanche
fx Protocol,FXN,Dual-Token Stablecoin,['Ethereum'],224999591.37273937,[],,,,['api'],0,0,,0,fx protocol,fx-protocol,fx Protocol,FXN,Dual-Token Stablecoin,58891728.08189387,Ethereum
FxDAO,-,Partially Algorithmic Stablecoin,['Stellar'],20667928.370189976,[],,,,['api'],0,0,,0,fxdao,fxdao,FxDAO,-,Partially Algorithmic Stablecoin,11935333.203073695,Stellar
FXDX,FXDX,Derivatives,['Multi-Chain'],6357.866013320394,[],,,,['api'],0,0,,0,fxdx,fxdx,FXDX,FXDX,Derivatives,4839.145478077661,Base;Optimism
Fyde Protocol,TRSY,Yield Aggregator,['Ethereum'],677575.5914587701,[],,,,['api'],0,0,,0,fyde protocol,fyde-protocol,Fyde Protocol,TRSY,Yield Aggregator,488309.5915451203,Ethereum
g8keep,-,Launchpad,['Base'],293320.33184077055,[],,,,['api'],0,0,,0,g8keep,g8keep,g8keep,-,Launchpad,214279.89609439045,Base
Gable Finance,GAB,Yield,['Radix'],11420.32857394156,[],,,,['api'],0,0,,0,gable finance,gable-finance,Gable Finance,GAB,Yield,4632.096420293144,Radix
Gacha,-,Prediction Market,['Abstract'],66719.45071485525,[],,,,['api'],0,0,,0,gacha,gacha,Gacha,-,Prediction Market,33859.49869026223,Abstract
Gaia DAO,GAIA,Reserve Currency,['Avalanche'],4.805782183890001,[],,,,['api'],0,0,,0,gaia dao,gaia-dao,Gaia DAO,GAIA,Reserve Currency,4.806478288073859,Avalanche
GAIB,-,RWA,['Multi-Chain'],110574254.35416812,[],,,,['api'],0,0,,0,gaib,gaib,GAIB,-,RWA,202008789.1918517,Ethereum;Sei;Arbitrum;Binance;Base;Story
Gain,-,Onchain Capital Allocator,['Ethereum'],234256902.62068275,[],,,,['api'],0,0,,0,gain,gain,Gain,-,Onchain Capital Allocator,98754079.20877752,Ethereum
Gains Network,GNS,Derivatives,['Multi-Chain'],26041610.248361833,[],,,,['api'],0,0,,0,gains network,gains-network,Gains Network,GNS,Derivatives,26685926.268003095,Arbitrum;Base;ApeChain;Polygon
GainzSwap,-,Dexs,['EDU Chain'],30826.886033771287,[],,,,['api'],0,0,,0,gainzswap,gainzswap,GainzSwap,-,Dexs,334154.43210128765,EDU Chain
Gaj Finance,GAJ,Yield,['Multi-Chain'],31555.04770193909,[],,,,['api'],0,0,,0,gaj finance,gaj-finance,Gaj Finance,GAJ,Yield,23928.60396528451,Avalanche;Polygon
Gala Swap,-,Dexs,['Gala'],9781955.262321098,[],,,,['api'],0,0,,0,gala swap,gala-swap,Gala Swap,-,Dexs,3197291.444149906,Gala
Galador,-,Dexs,['Mantle'],1133.820228302247,[],,,,['api'],0,0,,0,galador,galador,Galador,-,Dexs,893.0416179328934,Mantle
Galatea Cash,gCASH,Algo-Stables,['Cronos'],0.0,[],,,,['api'],0,0,,0,galatea cash,galatea-cash,Galatea Cash,gCASH,Algo-Stables,0.0,Cronos
GalaxyGoogle DAO,GG,Reserve Currency,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,galaxygoogle dao,galaxygoogle-dao,GalaxyGoogle DAO,GG,Reserve Currency,0.0,Binance;Avalanche
Gale,GALE,Yield,['Binance'],0.0,[],,,,['api'],0,0,,0,gale,gale,Gale,GALE,Yield,0.0,Binance
gALGO Liquid Governance,-,Liquid Staking,['Algorand'],1112843.2733724548,[],,,,['api'],0,0,,0,galgo liquid governance,galgo-liquid-governance,gALGO Liquid Governance,-,Liquid Staking,638525.732764151,Algorand
GaloSwap,-,Dexs,['zkSync Era'],22843.695812962927,[],,,,['api'],0,0,,0,galoswap,galoswap,GaloSwap,-,Dexs,19868.286470853804,zkSync Era
Gambit Financial,-,Derivatives,['Binance'],297562.16302492603,[],,,,['api'],0,0,,0,gambit financial,gambit-financial,Gambit Financial,-,Derivatives,253065.70567546284,Binance
Gambit Trade,-,Derivatives,['Multi-Chain'],3093.815899401284,[],,,,['api'],0,0,,0,gambit trade,gambit-trade,Gambit Trade,-,Derivatives,3082.1272788684787,zkSync Era;Arbitrum
Gamblefi,BETIFY,Reserve Currency,['Cronos'],1211.918568045482,[],,,,['api'],0,0,,0,gamblefi,gamblefi,Gamblefi,BETIFY,Reserve Currency,592.0712392938323,Cronos
Game Theory,GAME,Algo-Stables,['Fantom'],0.0,[],,,,['api'],0,0,,0,game theory,game-theory,Game Theory,GAME,Algo-Stables,0.0,Fantom
Gaming DEX,-,Dexs,['Multi-Chain'],1033960.4501285448,[],,,,['api'],0,0,,0,gaming dex,gaming-dex,Gaming DEX,-,Dexs,618704.8213002362,Oasys;DeFiVerse
Gamma,GAMMA,Liquidity manager,['Multi-Chain'],9125476.902255349,[],,,,['api'],0,0,,0,gamma,gamma,Gamma,GAMMA,Liquidity manager,7096523.88057297,Binance;Ethereum;Polygon;Arbitrum;Linea;xDai;Unichain;IOTA EVM;Metis;Zircuit;Polygon zkEVM;Optimism;Sonic;Base;BOB;Berachain;Manta;Mantle;Immutable zkEVM;Scroll;Moonbeam;Avalanche;Blast;Hemi;Rollux;Celo;World Chain;Taiko;ApeChain;CORE;RSK;Mode;X Layer;Fantom;Op_Bnb;Kava
GammaSwap Classic,GS,Derivatives,['Arbitrum'],6793.172186251291,[],,,,['api'],0,0,,0,gammaswap classic,gammaswap-classic,GammaSwap Classic,GS,Derivatives,5489.788577766832,Arbitrum
GammaSwap Yield Tokens,GS,Yield,['Base'],1046267.1592362544,[],,,,['api'],0,0,,0,gammaswap yield tokens,gammaswap-yield-tokens,GammaSwap Yield Tokens,GS,Yield,593662.1968626009,Base
Gamut Exchange,-,Dexs,['Kava'],319.42584463209084,[],,,,['api'],0,0,,0,gamut exchange,gamut-exchange,Gamut Exchange,-,Dexs,247.81011828216185,Kava
Garbi Protocol,GRB,Yield,['Arbitrum'],6730.428898592224,[],,,,['api'],0,0,,0,garbi protocol,garbi-protocol,Garbi Protocol,GRB,Yield,5405.680640756186,Arbitrum
Garble.Money,-,Privacy,['Tron'],1004.346772,[],,,,['api'],0,0,,0,garble.money,garble.money,Garble.Money,-,Privacy,1003.651820452812,Tron
GARD,GARD,CDP,['Algorand'],35887.965374346255,[],,,,['api'],0,0,,0,gard,gard,GARD,GARD,CDP,22199.994920420304,Algorand
Garden,SEED,Cross Chain Bridge,['nan'],12052501.39741385,[],,,,['api'],0,0,,0,garden,garden,Garden,SEED,Cross Chain Bridge,,
Gardens,-,Governance Incentives,['Multi-Chain'],89739.54612707108,[],,,,['api'],0,0,,0,gardens,gardens,Gardens,-,Governance Incentives,87553.6803611306,Celo;xDai;Optimism;Base;Arbitrum;Polygon
Gardens DAO,-,Governance Incentives,['xDai'],35446.37653908237,[],,,,['api'],0,0,,0,gardens dao,gardens-dao,Gardens DAO,-,Governance Incentives,27533.89570549143,xDai
GarudaDefi,-,Dexs,['Terra'],325225.64032174466,[],,,,['api'],0,0,,0,garudadefi,garudadefi,GarudaDefi,-,Dexs,251117.3652935355,Terra
Gas404Swap,GAS,Dexs,['Binance'],27808.714155823774,[],,,,['api'],0,0,,0,gas404swap,gas404swap,Gas404Swap,GAS,Dexs,24599.655212502617,Binance
Gasline Protocol,-,Liquidity manager,['Multi-Chain'],4.455171280672999,[],,,,['api'],0,0,,0,gasline protocol,gasline-protocol,Gasline Protocol,-,Liquidity manager,3.3905058054706516,Blast;Binance
Gasp,GASP,Cross Chain Bridge,['Multi-Chain'],98190.70746140668,[],,,,['api'],0,0,,0,gasp,gasp,Gasp,GASP,Cross Chain Bridge,35803.86546678403,Ethereum;Base;Arbitrum
GasPump,-,Launchpad,['TON'],64007.543858656136,[],,,,['api'],0,0,,0,gaspump,gaspump,GasPump,-,Launchpad,35493.11515151927,TON
GasSwap,GAS,Dexs,['Blast'],9461.574415861283,[],,,,['api'],0,0,,0,gasswap,gasswap,GasSwap,GAS,Dexs,7128.3621666724375,Blast
Gast,-,Dexs,['Arbitrum'],7223.6931482,[],,,,['api'],0,0,,0,gast,gast,Gast,-,Dexs,4638.9966644317365,Arbitrum
Gate,GT,CEX,['Multi-Chain'],8419535604.378061,[],,,,['api'],0,0,,0,gate,gate,Gate,GT,CEX,6650118603.283838,Ethereum;Bitcoin;Solana;Tron;Doge;Binance;Ripple;Base;Litecoin;Optimism;EthereumClassic;Sui;Arbitrum;Cardano;Manta;Klaytn;Linea;Avalanche;Arbitrum Nova;XDC;zkSync Era;Aptos;Cronos;Sei;X Layer;Mantle;Flare;Ergo;Polygon;VeChain;EOS;Algorand;Alephium;Celestia;WEMIX;Celo;Injective;Metis;CORE;Chiliz;dYdX;Stacks;Cosmos;Theta;Starknet;Terra;LUKSO;Bahamut;Harmony;Vana;XPLA;Moonriver;Moonbeam;Astar;IoTeX;Shibarium;Radix;Bitkub;Agoric;Elrond;Etherlink;Neutron;Fuse;Osmosis;ThunderCore;Dymension;Aura Network;ZetaChain;ApeChain;Ronin;Oasys;Neon;Acala;REI;Tezos;Merlin;Umee;BandChain;Mode;Boba;Bitlayer;Blast;Matchain;RSK;Zircuit;Bifrost;Meter;zkLink;Aurora;Taiko;Scroll;Op_Bnb;Bittorrent;Fantom;Polygon zkEVM;ENULS;BSquared;EnergyWeb;AirDAO;EOS EVM;Kroma;Fuel;HAQQ;Naka;OKExChain;HPB;Tenet;GoChain;Songbird;TomoChain;Polkadot;Kardia
gauntlet,,,[],,['CertiK'],,,,['certik'],1,1,,1,gauntlet,gauntlet,Gauntlet,-,Risk Curators,1219561702.863748,Ethereum;Base;Katana;Arbitrum;Solana;Unichain;Polygon;Hyperliquid L1
Gaur Money,GAUR,Algo-Stables,['Cronos'],0.0,[],,,,['api'],0,0,,0,gaur money,gaur-money,Gaur Money,GAUR,Algo-Stables,0.0,Cronos
Gearbox,GEAR,Lending,['Multi-Chain'],181735221.19566357,[],,,,['api'],0,0,,0,gearbox,gearbox,Gearbox,GEAR,Lending,109105579.81128988,Ethereum;Monad;Etherlink;Plasma;Somnia;Arbitrum;Hemi;Optimism;Sonic;Binance;Lisk
GeckoTerminal,-,Interface,['nan'],,[],,,,['api'],0,0,,0,geckoterminal,geckoterminal,GeckoTerminal,-,Interface,,
Geist Finance,GEIST,Lending,['Fantom'],116983.3428622009,[],,,,['api'],0,0,,0,geist finance,geist-finance,Geist Finance,GEIST,Lending,116983.3428622009,Fantom
Gemini,-,CEX,['Multi-Chain'],9726751957.214523,[],,,,['api'],0,0,,0,gemini,gemini,Gemini,-,CEX,7411991158.489161,Bitcoin;Ethereum
GemKeeper,BLING,Dexs,['Oasis'],41288.97487166038,[],,,,['api'],0,0,,0,gemkeeper,gemkeeper,GemKeeper,BLING,Dexs,33488.345797588954,Oasis
GemMine,GEMMINE,Yield,['Fantom'],327.53017849278945,[],,,,['api'],0,0,,0,gemmine,gemmine,GemMine,GEMMINE,Yield,184.7168688423124,Fantom
GemSwap,ZGEM,Dexs,['zkSync Era'],158916.32368540092,[],,,,['api'],0,0,,0,gemswap,gemswap,GemSwap,ZGEM,Dexs,158916.32368540092,zkSync Era
GemSwap by Golden Swan Solutions,-,RWA,['Sei'],2605590.0650782045,[],,,,['api'],0,0,,0,gemswap by golden swan solutions,gemswap-by-golden-swan-solutions,GemSwap by Golden Swan Solutions,-,RWA,2659166.021280631,Sei
Genesis DAO,GEN,Farm,['Ethereum'],0.0,[],,,,['api'],0,0,,0,genesis dao,genesis-dao,Genesis DAO,GEN,Farm,0.0,Ethereum
Genesis Finance,GENESIS,Dexs,['Cronos'],1338.9262423606517,[],,,,['api'],0,0,,0,genesis finance,genesis-finance,Genesis Finance,GENESIS,Dexs,1338.9262423606517,Cronos
GenesisLRT (Native Restaking),-,Liquid Restaking,['Ethereum'],87704.26645387137,[],,,,['api'],0,0,,0,genesislrt (native restaking),genesislrt-(native-restaking),GenesisLRT (Native Restaking),-,Liquid Restaking,58965.630158197775,Ethereum
Genesys,DNA,Yield,['Fantom'],87.27932373611587,[],,,,['api'],0,0,,0,genesys,genesys,Genesys,DNA,Yield,29.985741940263846,Fantom
Genius,GENI,Yield,['Multi-Chain'],32.449301295671134,[],,,,['api'],0,0,,0,genius,genius,Genius,GENI,Yield,27.85765105650755,Ethereum;Binance;Avalanche;Polygon;Pulse
Genius Yield,GENS,Dexs,['Cardano'],18880.01762890184,[],,,,['api'],0,0,,0,genius yield,genius-yield,Genius Yield,GENS,Dexs,8304.01798371591,Cardano
Genshiro,GENS,Lending,['Genshiro'],0.0,[],,,,['api'],0,0,,0,genshiro,genshiro,Genshiro,GENS,Lending,0.0,Genshiro
Gensokishi,MV,Gaming,['Polygon'],0.0,[],,,,['api'],0,0,,0,gensokishi,gensokishi,Gensokishi,MV,Gaming,0.0,Polygon
Geode,-,Liquid Staking,['Avalanche'],1547173.9297238672,[],,,,['api'],0,0,,0,geode,geode,Geode,-,Liquid Staking,718756.1254512224,Avalanche
Geodnet,GEOD,Oracle,['nan'],,[],,,,['api'],0,0,,0,geodnet,geodnet,Geodnet,GEOD,Oracle,,
GET Protocol,GET,Services,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,get protocol,get-protocol,GET Protocol,GET,Services,0.0,Ethereum;Polygon
GETH,GETH,Liquid Staking,['Ethereum'],28958779.45707389,[],,,,['api'],0,0,,0,geth,geth,GETH,GETH,Liquid Staking,23745352.710527953,Ethereum
getHemiNames,-,Domains,['nan'],,[],,,,['api'],0,0,,0,getheminames,getheminames,getHemiNames,-,Domains,,
Geyser,GYSR,Yield,['Multi-Chain'],324388.3138237547,[],,,,['api'],0,0,,0,geyser,geyser,Geyser,GYSR,Yield,118497.9867007225,Ethereum;Polygon;Optimism
Ghast Protocol,GHA,Yield Aggregator,['Arbitrum'],9007.010357292458,[],,,,['api'],0,0,,0,ghast protocol,ghast-protocol,Ghast Protocol,GHA,Yield Aggregator,6882.230447780452,Arbitrum
Ghost,-,Lending,['Kujira'],731246.5855938093,[],,,,['api'],0,0,,0,ghost,ghost,Ghost,-,Lending,588439.5662134406,Kujira
GhostEx,-,Dexs,['Blast'],11507.98661713374,[],,,,['api'],0,0,,0,ghostex,ghostex,GhostEx,-,Dexs,8723.202212331606,Blast
GhostMarket,GM,NFT Marketplace,['NEO'],0.0,[],,,,['api'],0,0,,0,ghostmarket,ghostmarket,GhostMarket,GM,NFT Marketplace,0.0,NEO
GIBXSwap,X,Dexs,['Binance'],851849.4161178247,[],,,,['api'],0,0,,0,gibxswap,gibxswap,GIBXSwap,X,Dexs,764463.8539559916,Binance
Gin Finance,GIN,Dexs,['Boba'],9617.900136783375,[],,,,['api'],0,0,,0,gin finance,gin-finance,Gin Finance,GIN,Dexs,8972.458895217484,Boba
Ginseng Swap,-,Dexs,['Conflux'],41795.706191404206,[],,,,['api'],0,0,,0,ginseng swap,ginseng-swap,Ginseng Swap,-,Dexs,101.90423295373613,Conflux
Gitcoin,GTC,Charity Fundraising,['nan'],0.0,[],,,,['api'],0,0,,0,gitcoin,gitcoin,Gitcoin,GTC,Charity Fundraising,0.0,
Giveth,GIV,Charity Fundraising,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,giveth,giveth,Giveth,GIV,Charity Fundraising,0.0,Ethereum;xDai
Giza DAO,GIZA,Reserve Currency,['Fantom'],0.0,[],,,,['api'],0,0,,0,giza dao,giza-dao,Giza DAO,GIZA,Reserve Currency,0.0,Fantom
Glacier Exchange V2,GLCR,Dexs,['Avalanche'],15812.59301552564,[],,,,['api'],0,0,,0,glacier exchange v2,glacier-exchange-v2,Glacier Exchange V2,GLCR,Dexs,11445.213242210028,Avalanche
Glacier Exchange V3,GLCR,Dexs,['Avalanche'],2326.4892930747765,[],,,,['api'],0,0,,0,glacier exchange v3,glacier-exchange-v3,Glacier Exchange V3,GLCR,Dexs,2304.6737831058526,Avalanche
Glide Finance,GLIDE,Dexs,['Elastos'],873812.4116873799,[],,,,['api'],0,0,,0,glide finance,glide-finance,Glide Finance,GLIDE,Dexs,537192.1186891003,Elastos
GLIF,GLF,Liquid Staking,['Multi-Chain'],79441114.45238374,[],,,,['api'],0,0,,0,glif,glif,GLIF,GLF,Liquid Staking,47354442.073628485,Filecoin;Base
Gliquid,-,Dexs,['Hyperliquid L1'],1265408.2218242302,[],,,,['api'],0,0,,0,gliquid,gliquid,Gliquid,-,Dexs,57288.78959489514,Hyperliquid L1
Glitter Finance,XGLI,Bridge,['Multi-Chain'],41.27840073698,[],,,,['api'],0,0,,0,glitter finance,glitter-finance,Glitter Finance,XGLI,Bridge,26.074731203466673,Solana;Algorand;Ethereum
Globiance,GBEX,Dexs,['XDC'],13026.44969300413,[],,,,['api'],0,0,,0,globiance,globiance,Globiance,GBEX,Dexs,11469.705126273291,XDC
Gloom Finance,GLOOM,Dexs,['Sonic'],44.74690118774864,[],,,,['api'],0,0,,0,gloom finance,gloom-finance,Gloom Finance,GLOOM,Dexs,45.68332746910715,Sonic
Gloop,GLOOP,Lending,['Arbitrum'],92850.69858178888,[],,,,['api'],0,0,,0,gloop,gloop,Gloop,GLOOP,Lending,38048.680823153234,Arbitrum
Glori Finance,GLORI,Lending,['Arbitrum'],42.079673972069685,[],,,,['api'],0,0,,0,glori finance,glori-finance,Glori Finance,GLORI,Lending,42.079673972069685,Arbitrum
GlowSwap,-,Dexs,['BSquared'],22350072.790984597,[],,,,['api'],0,0,,0,glowswap,glowswap,GlowSwap,-,Dexs,3003578.0811390737,BSquared
GlueX,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,gluex,gluex,GlueX,-,DEX Aggregator,,
Gluon Gold,-,Algo-Stables,['Ergo'],12285.495409850104,[],,,,['api'],0,0,,0,gluon gold,gluon-gold,Gluon Gold,-,Algo-Stables,6603.017381626805,Ergo
Glyph,-,Lending,['Fraxtal'],1447.4566666461087,[],,,,['api'],0,0,,0,glyph,glyph,Glyph,-,Lending,1131.2794876318253,Fraxtal
Glyph V2,-,Dexs,['CORE'],26334.41471923531,[],,,,['api'],0,0,,0,glyph v2,glyph-v2,Glyph V2,-,Dexs,11125.570441703145,CORE
GmCash,GMC,Algo-Stables,['Arbitrum'],86.31555409528409,[],,,,['api'],0,0,,0,gmcash,gmcash,GmCash,GMC,Algo-Stables,59.86760806543569,Arbitrum
GMD Protocol,GMD,Yield Aggregator,['Multi-Chain'],1156985.5237596831,[],,,,['api'],0,0,,0,gmd protocol,gmd-protocol,GMD Protocol,GMD,Yield Aggregator,994197.6348947803,Arbitrum;Avalanche
GMGN,-,Telegram Bot,['nan'],,[],,,,['api'],0,0,,0,gmgn,gmgn,GMGN,-,Telegram Bot,,
GMS Vaults,-,Yield Aggregator,['Base'],0.0,[],,,,['api'],0,0,,0,gms vaults,gms-vaults,GMS Vaults,-,Yield Aggregator,0.0,Base
GMX V1 AMM,GMX,Dexs,['nan'],,[],,,,['api'],0,0,,0,gmx v1 amm,gmx-v1-amm,GMX V1 AMM,GMX,Dexs,,
GMX V1 Perps,GMX,Derivatives,['Multi-Chain'],7351779.6298735,[],,,,['api'],0,0,,0,gmx v1 perps,gmx-v1-perps,GMX V1 Perps,GMX,Derivatives,4994355.961228697,Avalanche;Arbitrum
GMX V2 AMM,GMX,Dexs,['nan'],,[],,,,['api'],0,0,,0,gmx v2 amm,gmx-v2-amm,GMX V2 AMM,GMX,Dexs,,
GMX V2 Perps,GMX,Derivatives,['Multi-Chain'],503630154.062585,[],,,,['api'],0,0,,0,gmx v2 perps,gmx-v2-perps,GMX V2 Perps,GMX,Derivatives,396335359.56216055,Arbitrum;Avalanche;Solana;Botanix
GND Protocol,GND,Yield,['Arbitrum'],6927.390598029542,[],,,,['api'],0,0,,0,gnd protocol,gnd-protocol,GND Protocol,GND,Yield,5075.822986390028,Arbitrum
Gnosis DAO,GNO,Chain,['nan'],0.0,[],,,,['api'],0,0,,0,gnosis dao,gnosis-dao,Gnosis DAO,GNO,Chain,0.0,
Gnosis Protocol v1,-,Prediction Market,['Ethereum'],7963421.688288448,[],,,,['api'],0,0,,0,gnosis protocol v1,gnosis-protocol-v1,Gnosis Protocol v1,-,Prediction Market,3050829.3057206576,Ethereum
Go Ethereum,-,Developer Tools,['nan'],0.0,[],,,,['api'],0,0,,0,go ethereum,go-ethereum,Go Ethereum,-,Developer Tools,0.0,
Goat Protocol,GOA,Yield Aggregator,['Multi-Chain'],1831505.0691660056,[],,,,['api'],0,0,,0,goat protocol,goat-protocol,Goat Protocol,GOA,Yield Aggregator,1606824.4524110707,Arbitrum;Sonic
Goat Swap,-,Dexs,['Solana'],2224.1157158563196,[],,,,['api'],0,0,,0,goat swap,goat-swap,Goat Swap,-,Dexs,1423.5321703863376,Solana
GoatSwap V2,-,Dexs,['Goat'],2.4387124554366597,[],,,,['api'],0,0,,0,goatswap v2,goatswap-v2,GoatSwap V2,-,Dexs,43313.80052153703,Goat
GoatSwap V3,-,Dexs,['Goat'],249307.9846837171,[],,,,['api'],0,0,,0,goatswap v3,goatswap-v3,GoatSwap V3,-,Dexs,182834.10151143037,Goat
GOATUP,-,Derivatives,['Goat'],2757.2819564688716,[],,,,['api'],0,0,,0,goatup,goatup,GOATUP,-,Derivatives,77505.57230048651,Goat
GoatxTech,-,Services,['Arbitrum'],15621.486652334506,[],,,,['api'],0,0,,0,goatxtech,goatxtech,GoatxTech,-,Services,11807.297868692316,Arbitrum
Goblin,-,Yield Aggregator,['Aptos'],26250131.034667417,[],,,,['api'],0,0,,0,goblin,goblin,Goblin,-,Yield Aggregator,13744183.535435654,Aptos
Goblin FTM,GBN,Yield,['Fantom'],0.0,[],,,,['api'],0,0,,0,goblin ftm,goblin-ftm,Goblin FTM,GBN,Yield,0.0,Fantom
GoblinGold,-,Yield,['Solana'],44624.2129125752,[],,,,['api'],0,0,,0,goblingold,goblingold,GoblinGold,-,Yield,29823.853578025955,Solana
Goblins AMM,-,Dexs,['Multi-Chain'],17980.892806629825,[],,,,['api'],0,0,,0,goblins amm,goblins-amm,Goblins AMM,-,Dexs,18017.679541190093,Binance;Base;smartBCH
Goblins Cash Reserve,GOB,Reserve Currency,['smartBCH'],0.0,[],,,,['api'],0,0,,0,goblins cash reserve,goblins-cash-reserve,Goblins Cash Reserve,GOB,Reserve Currency,0.0,smartBCH
GOGOcoin,GOGO,Yield,['Polygon'],200883.80312728064,[],,,,['api'],0,0,,0,gogocoin,gogocoin,GOGOcoin,GOGO,Yield,200883.50206527088,Polygon
Goku Money,GOK,CDP,['Manta'],18641.623598285907,[],,,,['api'],0,0,,0,goku money,goku-money,Goku Money,GOK,CDP,17373.992642358346,Manta
Gold DAO,GLDGov,RWA,['ICP'],1187806.55982,[],,,,['api'],0,0,,0,gold dao,gold-dao,Gold DAO,GLDGov,RWA,1368696.6571300875,ICP
Goldbank Finance,GB,Lending,['Arbitrum'],0.0,[],,,,['api'],0,0,,0,goldbank finance,goldbank-finance,Goldbank Finance,GB,Lending,0.0,Arbitrum
Golden Finance,-,Derivatives,['ZetaChain'],17065.028904140367,[],,,,['api'],0,0,,0,golden finance,golden-finance,Golden Finance,-,Derivatives,13399.282007264495,ZetaChain
Golden Otter Hub,GOTR,Farm,['World Chain'],0.0,[],,,,['api'],0,0,,0,golden otter hub,golden-otter-hub,Golden Otter Hub,GOTR,Farm,0.0,World Chain
Goldfinch,GFI,RWA Lending,['Ethereum'],458629.4071664995,[],,,,['api'],0,0,,0,goldfinch,goldfinch,Goldfinch,GFI,RWA Lending,2107100.985538033,Ethereum
Goldilocks,-,Yield,['Berachain'],664933.9808267911,[],,,,['api'],0,0,,0,goldilocks,goldilocks,Goldilocks,-,Yield,618692.9865619413,Berachain
GoldLink,-,Leveraged Farming,['Multi-Chain'],3030.650349326775,[],,,,['api'],0,0,,0,goldlink,goldlink,GoldLink,-,Leveraged Farming,3030.8209188782557,Arbitrum;Avalanche
GoldMiner,-,Ponzi,['Sonic'],0.9752694740898123,[],,,,['api'],0,0,,0,goldminer,goldminer,GoldMiner,-,Ponzi,0.3096978838111228,Sonic
Goldsand by InshAllah,-,Liquid Staking,['Ethereum'],2312347.065688843,[],,,,['api'],0,0,,0,goldsand by inshallah,goldsand-by-inshallah,Goldsand by InshAllah,-,Liquid Staking,629569.8296861465,Ethereum
GOLDSTATION DEX,-,Dexs,['Klaytn'],565664.5817186125,[],,,,['api'],0,0,,0,goldstation dex,goldstation-dex,GOLDSTATION DEX,-,Dexs,362945.0792137181,Klaytn
GOLDSTATION DEX V3,-,Dexs,['Avalanche'],106019.69913857282,[],,,,['api'],0,0,,0,goldstation dex v3,goldstation-dex-v3,GOLDSTATION DEX V3,-,Dexs,65643.75032970324,Avalanche
GOLDSTATION RWA,-,RWA,['Multi-Chain'],1084690.027408325,[],,,,['api'],0,0,,0,goldstation rwa,goldstation-rwa,GOLDSTATION RWA,-,RWA,1000459.527532806,Klaytn;Avalanche
