protocol_name_raw,source,audit_firm_raw,audit_score,audit_date,evidence_url,notes
taiko,code4rena,Code4rena,,2024-02-26T18:23:02Z,https://github.com/code-423n4/2024-03-taiko-findings,repo=2024-03-taiko-findings
phala-network,code4rena,Code4rena,,2024-02-26T18:45:29Z,https://github.com/code-423n4/2024-03-phala-network,repo=2024-03-phala-network
phala-network,code4rena,Code4rena,,2024-02-26T18:45:30Z,https://github.com/code-423n4/2024-03-phala-network-findings,repo=2024-03-phala-network-findings
saltyio-mitigation,code4rena,Code4rena,,2024-02-28T18:39:33Z,https://github.com/code-423n4/2024-03-saltyio-mitigation,repo=2024-03-saltyio-mitigation
saltyio-mitigation,code4rena,Code4rena,,2024-02-28T18:42:10Z,https://github.com/code-423n4/2024-03-saltyio-mitigation-findings,repo=2024-03-saltyio-mitigation-findings
zksync,code4rena,Code4rena,,2024-03-02T18:43:23Z,https://github.com/code-423n4/2024-03-zksync,repo=2024-03-zksync
zksync,code4rena,Code4rena,,2024-03-02T19:07:51Z,https://github.com/code-423n4/2024-03-zksync-findings,repo=2024-03-zksync-findings
dittoeth,code4rena,Code4rena,,2024-03-05T15:57:41Z,https://github.com/code-423n4/2024-03-dittoeth,repo=2024-03-dittoeth
dittoeth,code4rena,Code4rena,,2024-03-05T15:57:42Z,https://github.com/code-423n4/2024-03-dittoeth-findings,repo=2024-03-dittoeth-findings
abracadabra-money,code4rena,Code4rena,,2024-03-05T16:28:09Z,https://github.com/code-423n4/2024-03-abracadabra-money-findings,repo=2024-03-abracadabra-money-findings
abracadabra-money,code4rena,Code4rena,,2024-03-05T16:28:10Z,https://github.com/code-423n4/2024-03-abracadabra-money,repo=2024-03-abracadabra-money
coinbase,code4rena,Code4rena,,2024-03-07T17:05:41Z,https://github.com/code-423n4/2024-03-coinbase-findings,repo=2024-03-coinbase-findings
coinbase,code4rena,Code4rena,,2024-03-07T17:05:41Z,https://github.com/code-423n4/2024-03-coinbase,repo=2024-03-coinbase
gitcoin-mitigation,code4rena,Code4rena,,2024-03-20T21:07:26Z,https://github.com/code-423n4/2024-03-gitcoin-mitigation-findings,repo=2024-03-gitcoin-mitigation-findings
gitcoin-mitigation,code4rena,Code4rena,,2024-03-20T21:07:27Z,https://github.com/code-423n4/2024-03-gitcoin-mitigation,repo=2024-03-gitcoin-mitigation
panoptic,code4rena,Code4rena,,2024-03-26T16:42:26Z,https://github.com/code-423n4/2024-04-panoptic-findings,repo=2024-04-panoptic-findings
neobase,code4rena,Code4rena,,2024-03-27T13:30:33Z,https://github.com/code-423n4/2024-03-neobase-findings,repo=2024-03-neobase-findings
neobase,code4rena,Code4rena,,2024-03-27T13:30:33Z,https://github.com/code-423n4/2024-03-neobase,repo=2024-03-neobase
canto,code4rena,Code4rena,,2024-03-27T15:31:16Z,https://github.com/code-423n4/2024-03-canto,repo=2024-03-canto
ondo-finance,code4rena,Code4rena,,2024-03-27T21:16:56Z,https://github.com/code-423n4/2024-03-ondo-finance-findings,repo=2024-03-ondo-finance-findings
ondo-finance,code4rena,Code4rena,,2024-03-27T21:16:56Z,https://github.com/code-423n4/2024-03-ondo-finance,repo=2024-03-ondo-finance
panoptic,code4rena,Code4rena,,2024-03-28T15:19:09Z,https://github.com/code-423n4/2024-04-panoptic,repo=2024-04-panoptic
coinbase-mitigation,code4rena,Code4rena,,2024-04-02T20:16:59Z,https://github.com/code-423n4/2024-04-coinbase-mitigation,repo=2024-04-coinbase-mitigation
coinbase-mitigation,code4rena,Code4rena,,2024-04-02T20:16:59Z,https://github.com/code-423n4/2024-04-coinbase-mitigation-findings,repo=2024-04-coinbase-mitigation-findings
ai-arena-mitigation,code4rena,Code4rena,,2024-04-03T18:09:43Z,https://github.com/code-423n4/2024-04-ai-arena-mitigation-findings,repo=2024-04-ai-arena-mitigation-findings
ai-arena-mitigation,code4rena,Code4rena,,2024-04-03T18:09:44Z,https://github.com/code-423n4/2024-04-ai-arena-mitigation,repo=2024-04-ai-arena-mitigation
gondi,code4rena,Code4rena,,2024-04-04T23:31:12Z,https://github.com/code-423n4/2024-04-gondi-findings,repo=2024-04-gondi-findings
gondi,code4rena,Code4rena,,2024-04-04T23:31:12Z,https://github.com/code-423n4/2024-04-gondi,repo=2024-04-gondi
lavarage,code4rena,Code4rena,,2024-04-05T16:39:23Z,https://github.com/code-423n4/2024-04-lavarage-findings,repo=2024-04-lavarage-findings
noya,code4rena,Code4rena,,2024-04-08T21:15:30Z,https://github.com/code-423n4/2024-04-noya-findings,repo=2024-04-noya-findings
dyad,code4rena,Code4rena,,2024-04-15T15:05:54Z,https://github.com/code-423n4/2024-04-dyad-findings,repo=2024-04-dyad-findings
revert-mitigation,code4rena,Code4rena,,2024-04-16T23:09:43Z,https://github.com/code-423n4/2024-04-revert-mitigation,repo=2024-04-revert-mitigation
revert-mitigation,code4rena,Code4rena,,2024-04-16T23:30:20Z,https://github.com/code-423n4/2024-04-revert-mitigation-findings,repo=2024-04-revert-mitigation-findings
dyad,code4rena,Code4rena,,2024-04-18T13:33:17Z,https://github.com/code-423n4/2024-04-dyad,repo=2024-04-dyad
noya,code4rena,Code4rena,,2024-04-24T16:26:49Z,https://github.com/code-423n4/2024-04-noya,repo=2024-04-noya
olas,code4rena,Code4rena,,2024-04-26T12:55:52Z,https://github.com/code-423n4/2024-05-olas-findings,repo=2024-05-olas-findings
olas,code4rena,Code4rena,,2024-04-26T12:55:52Z,https://github.com/code-423n4/2024-05-olas,repo=2024-05-olas
renzo,code4rena,Code4rena,,2024-04-26T16:35:54Z,https://github.com/code-423n4/2024-04-renzo-findings,repo=2024-04-renzo-findings
loop,code4rena,Code4rena,,2024-04-29T12:53:08Z,https://github.com/code-423n4/2024-05-loop-findings,repo=2024-05-loop-findings
loop,code4rena,Code4rena,,2024-04-29T12:53:08Z,https://github.com/code-423n4/2024-05-loop,repo=2024-05-loop
renzo,code4rena,Code4rena,,2024-04-29T19:39:20Z,https://github.com/code-423n4/2024-04-renzo,repo=2024-04-renzo
renzo-validation,code4rena,Code4rena,,2024-04-30T11:52:57Z,https://github.com/code-423n4/2024-04-renzo-validation,repo=2024-04-renzo-validation
loop-validation,code4rena,Code4rena,,2024-04-30T11:53:56Z,https://github.com/code-423n4/2024-05-loop-validation,repo=2024-05-loop-validation
arbitrum-foundation-validation,code4rena,Code4rena,,2024-05-02T18:36:58Z,https://github.com/code-423n4/2024-05-arbitrum-foundation-validation,repo=2024-05-arbitrum-foundation-validation
arbitrum-foundation,code4rena,Code4rena,,2024-05-02T18:36:58Z,https://github.com/code-423n4/2024-05-arbitrum-foundation-findings,repo=2024-05-arbitrum-foundation-findings
arbitrum-foundation,code4rena,Code4rena,,2024-05-02T19:47:44Z,https://github.com/code-423n4/2024-05-arbitrum-foundation,repo=2024-05-arbitrum-foundation
loopfi-validation,code4rena,Code4rena,,2024-05-02T19:55:53Z,https://github.com/code-423n4/2024-07-loopfi-validation,repo=2024-07-loopfi-validation
loopfi,code4rena,Code4rena,,2024-05-02T19:55:54Z,https://github.com/code-423n4/2024-07-loopfi-findings,repo=2024-07-loopfi-findings
gondi-mitigation,code4rena,Code4rena,,2024-05-06T18:24:04Z,https://github.com/code-423n4/2024-05-gondi-mitigation-findings,repo=2024-05-gondi-mitigation-findings
gondi-mitigation,code4rena,Code4rena,,2024-05-06T18:24:04Z,https://github.com/code-423n4/2024-05-gondi-mitigation,repo=2024-05-gondi-mitigation
bakerfi,code4rena,Code4rena,,2024-05-13T12:49:01Z,https://github.com/code-423n4/2024-05-bakerfi-findings,repo=2024-05-bakerfi-findings
bakerfi,code4rena,Code4rena,,2024-05-16T14:00:23Z,https://github.com/code-423n4/2024-05-bakerfi,repo=2024-05-bakerfi
munchables,code4rena,Code4rena,,2024-05-20T17:06:08Z,https://github.com/code-423n4/2024-05-munchables-findings,repo=2024-05-munchables-findings
munchables-validation,code4rena,Code4rena,,2024-05-20T17:06:08Z,https://github.com/code-423n4/2024-05-munchables-validation,repo=2024-05-munchables-validation
munchables,code4rena,Code4rena,,2024-05-20T17:06:08Z,https://github.com/code-423n4/2024-05-munchables,repo=2024-05-munchables
predy,code4rena,Code4rena,,2024-05-22T15:57:38Z,https://github.com/code-423n4/2024-05-predy-findings,repo=2024-05-predy-findings
predy-validation,code4rena,Code4rena,,2024-05-22T15:57:38Z,https://github.com/code-423n4/2024-05-predy-validation,repo=2024-05-predy-validation
predy,code4rena,Code4rena,,2024-05-22T18:26:36Z,https://github.com/code-423n4/2024-05-predy,repo=2024-05-predy
olas-validation,code4rena,Code4rena,,2024-05-27T12:33:55Z,https://github.com/code-423n4/2024-05-olas-validation,repo=2024-05-olas-validation
canto,code4rena,Code4rena,,2024-05-28T19:27:18Z,https://github.com/code-423n4/2024-05-canto-findings,repo=2024-05-canto-findings
canto-validation,code4rena,Code4rena,,2024-05-28T19:27:18Z,https://github.com/code-423n4/2024-05-canto-validation,repo=2024-05-canto-validation
canto,code4rena,Code4rena,,2024-05-28T19:27:19Z,https://github.com/code-423n4/2024-05-canto,repo=2024-05-canto
thorchain-validation,code4rena,Code4rena,,2024-05-30T18:34:40Z,https://github.com/code-423n4/2024-06-thorchain-validation,repo=2024-06-thorchain-validation
thorchain,code4rena,Code4rena,,2024-05-30T18:34:40Z,https://github.com/code-423n4/2024-06-thorchain,repo=2024-06-thorchain
thorchain,code4rena,Code4rena,,2024-05-30T18:34:40Z,https://github.com/code-423n4/2024-06-thorchain-findings,repo=2024-06-thorchain-findings
panoptic,code4rena,Code4rena,,2024-05-31T17:49:37Z,https://github.com/code-423n4/2024-06-panoptic,repo=2024-06-panoptic
panoptic-validation,code4rena,Code4rena,,2024-05-31T17:49:38Z,https://github.com/code-423n4/2024-06-panoptic-validation,repo=2024-06-panoptic-validation
panoptic,code4rena,Code4rena,,2024-05-31T17:49:38Z,https://github.com/code-423n4/2024-06-panoptic-findings,repo=2024-06-panoptic-findings
renzo-mitigation,code4rena,Code4rena,,2024-06-01T16:25:51Z,https://github.com/code-423n4/2024-06-renzo-mitigation,repo=2024-06-renzo-mitigation
renzo-mitigation,code4rena,Code4rena,,2024-06-01T16:58:21Z,https://github.com/code-423n4/2024-06-renzo-mitigation-findings,repo=2024-06-renzo-mitigation-findings
size,code4rena,Code4rena,,2024-06-03T16:12:31Z,https://github.com/code-423n4/2024-06-size-findings,repo=2024-06-size-findings
size-validation,code4rena,Code4rena,,2024-06-03T16:12:31Z,https://github.com/code-423n4/2024-06-size-validation,repo=2024-06-size-validation
size,code4rena,Code4rena,,2024-06-07T13:48:32Z,https://github.com/code-423n4/2024-06-size,repo=2024-06-size
vultisig,code4rena,Code4rena,,2024-06-12T12:03:07Z,https://github.com/code-423n4/2024-06-vultisig-findings,repo=2024-06-vultisig-findings
vultisig-validation,code4rena,Code4rena,,2024-06-12T12:03:08Z,https://github.com/code-423n4/2024-06-vultisig-validation,repo=2024-06-vultisig-validation
vultisig,code4rena,Code4rena,,2024-06-12T12:03:08Z,https://github.com/code-423n4/2024-06-vultisig,repo=2024-06-vultisig
krystal-defi,code4rena,Code4rena,,2024-06-17T15:17:59Z,https://github.com/code-423n4/2024-06-krystal-defi,repo=2024-06-krystal-defi
krystal-defi,code4rena,Code4rena,,2024-06-17T15:17:59Z,https://github.com/code-423n4/2024-06-krystal-defi-findings,repo=2024-06-krystal-defi-findings
optimism,code4rena,Code4rena,,2024-06-20T15:44:51Z,https://github.com/code-423n4/2024-07-optimism,repo=2024-07-optimism
optimism,code4rena,Code4rena,,2024-06-20T15:44:51Z,https://github.com/code-423n4/2024-07-optimism-findings,repo=2024-07-optimism-findings
optimism-validation,code4rena,Code4rena,,2024-06-20T15:44:51Z,https://github.com/code-423n4/2024-07-optimism-validation,repo=2024-07-optimism-validation
badger,code4rena,Code4rena,,2024-06-20T16:16:51Z,https://github.com/code-423n4/2024-06-badger-findings,repo=2024-06-badger-findings
badger,code4rena,Code4rena,,2024-06-20T16:16:51Z,https://github.com/code-423n4/2024-06-badger,repo=2024-06-badger
badger-validation,code4rena,Code4rena,,2024-06-20T16:16:51Z,https://github.com/code-423n4/2024-06-badger-validation,repo=2024-06-badger-validation
dittoeth,code4rena,Code4rena,,2024-06-28T21:17:39Z,https://github.com/code-423n4/2024-07-dittoeth-findings,repo=2024-07-dittoeth-findings
dittoeth,code4rena,Code4rena,,2024-06-28T21:21:11Z,https://github.com/code-423n4/2024-07-dittoeth,repo=2024-07-dittoeth
karak,code4rena,Code4rena,,2024-07-11T19:39:03Z,https://github.com/code-423n4/2024-07-karak-findings,repo=2024-07-karak-findings
karak,code4rena,Code4rena,,2024-07-11T19:39:03Z,https://github.com/code-423n4/2024-07-karak,repo=2024-07-karak
karak-validation,code4rena,Code4rena,,2024-07-11T19:39:03Z,https://github.com/code-423n4/2024-07-karak-validation,repo=2024-07-karak-validation
benddao,code4rena,Code4rena,,2024-07-17T16:48:03Z,https://github.com/code-423n4/2024-07-benddao-findings,repo=2024-07-benddao-findings
benddao,code4rena,Code4rena,,2024-07-17T16:48:03Z,https://github.com/code-423n4/2024-07-benddao,repo=2024-07-benddao
munchables,code4rena,Code4rena,,2024-07-20T21:52:22Z,https://github.com/code-423n4/2024-07-munchables,repo=2024-07-munchables
munchables-validation,code4rena,Code4rena,,2024-07-20T21:52:22Z,https://github.com/code-423n4/2024-07-munchables-validation,repo=2024-07-munchables-validation
munchables,code4rena,Code4rena,,2024-07-20T21:52:22Z,https://github.com/code-423n4/2024-07-munchables-findings,repo=2024-07-munchables-findings
loopfi,code4rena,Code4rena,,2024-07-23T18:11:53Z,https://github.com/code-423n4/2024-07-loopfi,repo=2024-07-loopfi
basin,code4rena,Code4rena,,2024-07-24T17:10:21Z,https://github.com/code-423n4/2024-07-basin-findings,repo=2024-07-basin-findings
basin-validation,code4rena,Code4rena,,2024-07-24T17:10:22Z,https://github.com/code-423n4/2024-07-basin-validation,repo=2024-07-basin-validation
basin,code4rena,Code4rena,,2024-07-24T17:10:22Z,https://github.com/code-423n4/2024-07-basin,repo=2024-07-basin
traitforge-validation,code4rena,Code4rena,,2024-07-26T09:20:59Z,https://github.com/code-423n4/2024-07-traitforge-validation,repo=2024-07-traitforge-validation
traitforge,code4rena,Code4rena,,2024-07-26T09:20:59Z,https://github.com/code-423n4/2024-07-traitforge,repo=2024-07-traitforge
traitforge,code4rena,Code4rena,,2024-07-26T09:21:00Z,https://github.com/code-423n4/2024-07-traitforge-findings,repo=2024-07-traitforge-findings
reserve,code4rena,Code4rena,,2024-07-27T17:18:18Z,https://github.com/code-423n4/2024-07-reserve-findings,repo=2024-07-reserve-findings
reserve,code4rena,Code4rena,,2024-07-27T17:18:19Z,https://github.com/code-423n4/2024-07-reserve,repo=2024-07-reserve
reserve-validation,code4rena,Code4rena,,2024-07-27T17:18:19Z,https://github.com/code-423n4/2024-07-reserve-validation,repo=2024-07-reserve-validation
panoptic,code4rena,Code4rena,,2024-08-01T10:25:27Z,https://github.com/code-423n4/2024-09-panoptic,repo=2024-09-panoptic
axelar-network,code4rena,Code4rena,,2024-08-05T19:00:24Z,https://github.com/code-423n4/2024-08-axelar-network-findings,repo=2024-08-axelar-network-findings
axelar-network,code4rena,Code4rena,,2024-08-05T19:00:24Z,https://github.com/code-423n4/2024-08-axelar-network,repo=2024-08-axelar-network
axelar-network-validation,code4rena,Code4rena,,2024-08-05T19:00:25Z,https://github.com/code-423n4/2024-08-axelar-network-validation,repo=2024-08-axelar-network-validation
phi-validation,code4rena,Code4rena,,2024-08-16T00:49:11Z,https://github.com/code-423n4/2024-08-phi-validation,repo=2024-08-phi-validation
phi,code4rena,Code4rena,,2024-08-16T00:49:11Z,https://github.com/code-423n4/2024-08-phi,repo=2024-08-phi
phi,code4rena,Code4rena,,2024-08-16T00:49:11Z,https://github.com/code-423n4/2024-08-phi-findings,repo=2024-08-phi-findings
superposition-validation,code4rena,Code4rena,,2024-08-21T10:20:20Z,https://github.com/code-423n4/2024-08-superposition-validation,repo=2024-08-superposition-validation
superposition,code4rena,Code4rena,,2024-08-21T10:20:20Z,https://github.com/code-423n4/2024-08-superposition-findings,repo=2024-08-superposition-findings
superposition,code4rena,Code4rena,,2024-08-21T11:14:45Z,https://github.com/code-423n4/2024-08-superposition,repo=2024-08-superposition
basin,code4rena,Code4rena,,2024-08-21T23:36:11Z,https://github.com/code-423n4/2024-08-basin,repo=2024-08-basin
basin,code4rena,Code4rena,,2024-08-21T23:36:11Z,https://github.com/code-423n4/2024-08-basin-findings,repo=2024-08-basin-findings
chakra-validation,code4rena,Code4rena,,2024-08-27T11:33:49Z,https://github.com/code-423n4/2024-08-chakra-validation,repo=2024-08-chakra-validation
chakra,code4rena,Code4rena,,2024-08-27T11:33:50Z,https://github.com/code-423n4/2024-08-chakra-findings,repo=2024-08-chakra-findings
chakra,code4rena,Code4rena,,2024-08-27T12:21:48Z,https://github.com/code-423n4/2024-08-chakra,repo=2024-08-chakra
wildcat,code4rena,Code4rena,,2024-08-30T10:25:57Z,https://github.com/code-423n4/2024-08-wildcat,repo=2024-08-wildcat
wildcat,code4rena,Code4rena,,2024-08-30T10:25:58Z,https://github.com/code-423n4/2024-08-wildcat-findings,repo=2024-08-wildcat-findings
wildcat-validation,code4rena,Code4rena,,2024-08-30T10:25:58Z,https://github.com/code-423n4/2024-08-wildcat-validation,repo=2024-08-wildcat-validation
coded-estate,code4rena,Code4rena,,2024-09-02T09:48:55Z,https://github.com/code-423n4/2024-10-coded-estate-findings,repo=2024-10-coded-estate-findings
coded-estate,code4rena,Code4rena,,2024-09-02T09:48:55Z,https://github.com/code-423n4/2024-10-coded-estate,repo=2024-10-coded-estate
karak-mitigation,code4rena,Code4rena,,2024-09-04T18:11:35Z,https://github.com/code-423n4/2024-09-karak-mitigation,repo=2024-09-karak-mitigation
karak-mitigation,code4rena,Code4rena,,2024-09-04T18:12:26Z,https://github.com/code-423n4/2024-09-karak-mitigation-findings,repo=2024-09-karak-mitigation-findings
reserve-mitigation,code4rena,Code4rena,,2024-09-09T14:51:58Z,https://github.com/code-423n4/2024-09-reserve-mitigation,repo=2024-09-reserve-mitigation
reserve-mitigation,code4rena,Code4rena,,2024-09-09T15:29:51Z,https://github.com/code-423n4/2024-09-reserve-mitigation-findings,repo=2024-09-reserve-mitigation-findings
kakarot,code4rena,Code4rena,,2024-09-13T18:28:52Z,https://github.com/code-423n4/2024-09-kakarot,repo=2024-09-kakarot
kakarot-validation,code4rena,Code4rena,,2024-09-13T18:28:52Z,https://github.com/code-423n4/2024-09-kakarot-validation,repo=2024-09-kakarot-validation
kakarot,code4rena,Code4rena,,2024-09-13T18:28:52Z,https://github.com/code-423n4/2024-09-kakarot-findings,repo=2024-09-kakarot-findings
fenix-finance,code4rena,Code4rena,,2024-09-13T23:58:00Z,https://github.com/code-423n4/2024-09-fenix-finance,repo=2024-09-fenix-finance
fenix-finance,code4rena,Code4rena,,2024-09-13T23:58:00Z,https://github.com/code-423n4/2024-09-fenix-finance-findings,repo=2024-09-fenix-finance-findings
panoptic,code4rena,Code4rena,,2024-09-25T17:30:45Z,https://github.com/code-423n4/2024-09-panoptic-findings,repo=2024-09-panoptic-findings
ramses-exchange,code4rena,Code4rena,,2024-10-01T17:57:28Z,https://github.com/code-423n4/2024-10-ramses-exchange-findings,repo=2024-10-ramses-exchange-findings
ramses-exchange-validation,code4rena,Code4rena,,2024-10-01T17:57:29Z,https://github.com/code-423n4/2024-10-ramses-exchange-validation,repo=2024-10-ramses-exchange-validation
ramses-exchange,code4rena,Code4rena,,2024-10-01T17:57:29Z,https://github.com/code-423n4/2024-10-ramses-exchange,repo=2024-10-ramses-exchange
superposition-validation,code4rena,Code4rena,,2024-10-02T01:59:13Z,https://github.com/code-423n4/2024-10-superposition-validation,repo=2024-10-superposition-validation
superposition,code4rena,Code4rena,,2024-10-02T01:59:13Z,https://github.com/code-423n4/2024-10-superposition,repo=2024-10-superposition
superposition,code4rena,Code4rena,,2024-10-02T01:59:14Z,https://github.com/code-423n4/2024-10-superposition-findings,repo=2024-10-superposition-findings
ronin,code4rena,Code4rena,,2024-10-08T16:17:37Z,https://github.com/code-423n4/2024-10-ronin,repo=2024-10-ronin
nibiru-validation,code4rena,Code4rena,,2024-10-08T18:57:09Z,https://github.com/code-423n4/2024-11-nibiru-validation,repo=2024-11-nibiru-validation
nibiru,code4rena,Code4rena,,2024-10-08T18:57:09Z,https://github.com/code-423n4/2024-11-nibiru,repo=2024-11-nibiru
nibiru,code4rena,Code4rena,,2024-10-08T18:57:10Z,https://github.com/code-423n4/2024-11-nibiru-findings,repo=2024-11-nibiru-findings
ronin-validation,code4rena,Code4rena,,2024-10-09T03:29:07Z,https://github.com/code-423n4/2024-10-ronin-validation,repo=2024-10-ronin-validation
ronin,code4rena,Code4rena,,2024-10-09T03:29:07Z,https://github.com/code-423n4/2024-10-ronin-findings,repo=2024-10-ronin-findings
kleidi-validation,code4rena,Code4rena,,2024-10-09T09:03:23Z,https://github.com/code-423n4/2024-10-kleidi-validation,repo=2024-10-kleidi-validation
kleidi,code4rena,Code4rena,,2024-10-09T09:03:23Z,https://github.com/code-423n4/2024-10-kleidi,repo=2024-10-kleidi
kleidi,code4rena,Code4rena,,2024-10-09T09:03:24Z,https://github.com/code-423n4/2024-10-kleidi-findings,repo=2024-10-kleidi-findings
loopfi-validation,code4rena,Code4rena,,2024-10-09T14:21:59Z,https://github.com/code-423n4/2024-10-loopfi-validation,repo=2024-10-loopfi-validation
loopfi,code4rena,Code4rena,,2024-10-09T14:21:59Z,https://github.com/code-423n4/2024-10-loopfi-findings,repo=2024-10-loopfi-findings
loopfi,code4rena,Code4rena,,2024-10-09T14:22:00Z,https://github.com/code-423n4/2024-10-loopfi,repo=2024-10-loopfi
chainlink,code4rena,Code4rena,,2024-10-24T20:20:15Z,https://github.com/code-423n4/2024-12-chainlink,repo=2024-12-chainlink
secondswap,code4rena,Code4rena,,2024-10-25T18:51:59Z,https://github.com/code-423n4/2024-12-secondswap,repo=2024-12-secondswap
ethena-labs,code4rena,Code4rena,,2024-10-31T13:33:41Z,https://github.com/code-423n4/2024-11-ethena-labs,repo=2024-11-ethena-labs
ethena-labs,code4rena,Code4rena,,2024-10-31T13:33:41Z,https://github.com/code-423n4/2024-11-ethena-labs-findings,repo=2024-11-ethena-labs-findings
chainlink,code4rena,Code4rena,,2024-11-01T12:11:25Z,https://github.com/code-423n4/2024-11-chainlink,repo=2024-11-chainlink
concrete,code4rena,Code4rena,,2024-11-13T20:23:42Z,https://github.com/code-423n4/2024-11-concrete,repo=2024-11-concrete
mantra-dex,code4rena,Code4rena,,2024-11-17T22:55:26Z,https://github.com/code-423n4/2024-11-mantra-dex,repo=2024-11-mantra-dex
lambowin,code4rena,Code4rena,,2024-11-26T02:40:26Z,https://github.com/code-423n4/2024-12-lambowin,repo=2024-12-lambowin
mantra,code4rena,Code4rena,,2024-11-26T18:01:07Z,https://github.com/code-423n4/2024-11-mantra,repo=2024-11-mantra
unruggable,code4rena,Code4rena,,2024-11-29T02:30:42Z,https://github.com/code-423n4/2024-12-unruggable-findings,repo=2024-12-unruggable-findings
unruggable,code4rena,Code4rena,,2024-11-29T02:30:43Z,https://github.com/code-423n4/2024-12-unruggable,repo=2024-12-unruggable
pump-science,code4rena,Code4rena,,2024-12-03T22:28:35Z,https://github.com/code-423n4/2025-01-pump-science,repo=2025-01-pump-science
bakerfi,code4rena,Code4rena,,2024-12-04T17:40:29Z,https://github.com/code-423n4/2024-12-bakerfi,repo=2024-12-bakerfi
flex-perpetuals,code4rena,Code4rena,,2024-12-11T16:02:47Z,https://github.com/code-423n4/2024-12-flex-perpetuals,repo=2024-12-flex-perpetuals
initia-move,code4rena,Code4rena,,2025-01-03T21:35:51Z,https://github.com/code-423n4/2025-01-initia-move,repo=2025-01-initia-move
initia-modules,code4rena,Code4rena,,2025-01-03T23:44:27Z,https://github.com/code-423n4/2025-01-initia-modules,repo=2025-01-initia-modules
next-generation,code4rena,Code4rena,,2025-01-17T23:33:16Z,https://github.com/code-423n4/2025-01-next-generation,repo=2025-01-next-generation
silo-finance,code4rena,Code4rena,,2025-01-22T17:58:44Z,https://github.com/code-423n4/2025-03-silo-finance,repo=2025-03-silo-finance
bakerfi-mitigation,code4rena,Code4rena,,2025-01-23T19:41:27Z,https://github.com/code-423n4/2025-01-bakerfi-mitigation,repo=2025-01-bakerfi-mitigation
liquid-ron,code4rena,Code4rena,,2025-01-23T21:11:07Z,https://github.com/code-423n4/2025-01-liquid-ron,repo=2025-01-liquid-ron
iq-ai,code4rena,Code4rena,,2025-01-24T16:42:42Z,https://github.com/code-423n4/2025-01-iq-ai,repo=2025-01-iq-ai
virtuals-protocol,code4rena,Code4rena,,2025-02-04T12:23:10Z,https://github.com/code-423n4/2025-04-virtuals-protocol,repo=2025-04-virtuals-protocol
initia-cosmos,code4rena,Code4rena,,2025-02-04T16:14:38Z,https://github.com/code-423n4/2025-02-initia-cosmos,repo=2025-02-initia-cosmos
blend,code4rena,Code4rena,,2025-02-06T18:07:05Z,https://github.com/code-423n4/2025-02-blend,repo=2025-02-blend
thorwallet,code4rena,Code4rena,,2025-02-18T12:52:44Z,https://github.com/code-423n4/2025-02-thorwallet,repo=2025-02-thorwallet
recall,code4rena,Code4rena,,2025-02-18T14:53:01Z,https://github.com/code-423n4/2025-02-recall,repo=2025-02-recall
blend-fv,code4rena,Code4rena,,2025-02-19T03:08:32Z,https://github.com/code-423n4/2025-02-blend-fv,repo=2025-02-blend-fv
liquid-ron-mitigation,code4rena,Code4rena,,2025-02-25T16:58:04Z,https://github.com/code-423n4/2025-02-liquid-ron-mitigation,repo=2025-02-liquid-ron-mitigation
nudgexyz,code4rena,Code4rena,,2025-03-03T17:02:29Z,https://github.com/code-423n4/2025-03-nudgexyz,repo=2025-03-nudgexyz
starknet,code4rena,Code4rena,,2025-03-10T12:44:54Z,https://github.com/code-423n4/2025-03-starknet,repo=2025-03-starknet
initia-cosmos-mitigation,code4rena,Code4rena,,2025-03-12T20:47:30Z,https://github.com/code-423n4/2025-03-initia-cosmos-mitigation,repo=2025-03-initia-cosmos-mitigation
thorwallet-mitigation,code4rena,Code4rena,,2025-03-18T20:33:40Z,https://github.com/code-423n4/2025-03-thorwallet-mitigation,repo=2025-03-thorwallet-mitigation
forte,code4rena,Code4rena,,2025-03-27T16:14:46Z,https://github.com/code-423n4/2025-04-forte,repo=2025-04-forte
bitvault,code4rena,Code4rena,,2025-03-31T13:42:12Z,https://github.com/code-423n4/2025-04-bitvault,repo=2025-04-bitvault
kinetiq,code4rena,Code4rena,,2025-04-04T03:10:47Z,https://github.com/code-423n4/2025-04-kinetiq,repo=2025-04-kinetiq
cabal,code4rena,Code4rena,,2025-04-22T09:36:29Z,https://github.com/code-423n4/2025-04-cabal,repo=2025-04-cabal
silo-finance-mitigation,code4rena,Code4rena,,2025-04-28T01:42:20Z,https://github.com/code-423n4/2025-04-silo-finance-mitigation,repo=2025-04-silo-finance-mitigation
upside,code4rena,Code4rena,,2025-05-08T08:57:21Z,https://github.com/code-423n4/2025-05-upside,repo=2025-05-upside
blackhole,code4rena,Code4rena,,2025-05-12T15:55:15Z,https://github.com/code-423n4/2025-05-blackhole,repo=2025-05-blackhole
chainlink,code4rena,Code4rena,,2025-05-15T09:41:31Z,https://github.com/code-423n4/2025-06-chainlink,repo=2025-06-chainlink
panoptic,code4rena,Code4rena,,2025-05-30T16:04:27Z,https://github.com/code-423n4/2025-06-panoptic,repo=2025-06-panoptic
meteora,code4rena,Code4rena,,2025-06-09T13:30:04Z,https://github.com/code-423n4/2025-08-meteora,repo=2025-08-meteora
