protocol_name_raw,source,audit_firm_raw,audit_score,audit_date,evidence_url,notes,__srcfile,slug,in_llama,protocol_norm,slug_mapped,slug_final
openmev-router-docs,audit_report_firm,OpenZeppelin,,,https://github.com/manifoldfinance/openmev-router-docs/blob/54153191ba2a8410672f0d5ce4ffd84d6e2f75c2/audit/README.md,"repo=manifoldfinance/openmev-router-docs; path=audit/README.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,openmev router docs,,
lendefi-protocol,audit_report_firm,OpenZeppelin,,,https://github.com/nebula-labs-xyz/lendefi-protocol/blob/6d0a6dace0b126bb89ce49c96c2b88b0c5ad65d6/audit/GovernanceToken.md,"repo=nebula-labs-xyz/lendefi-protocol; path=audit/GovernanceToken.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi,,
2025-07-orderbook,audit_report_firm,OpenZeppelin,,,https://github.com/Neros0/2025-07-orderbook/blob/588ca9c849f48bc06082cc9499cdd130c417ed2d/audit/slither.md,"repo=Neros0/2025-07-orderbook; path=audit/slither.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,2025 07 orderbook,,
PrivatixCrowdsaleContractAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/PrivatixCrowdsaleContractAudit/blob/1bbefd6e6b2a3155ca90f37c311ca86788e5e2ac/audit/openzeppelin-code-review/token/BasicToken.md,"repo=bokkypoobah/PrivatixCrowdsaleContractAudit; path=audit/openzeppelin-code-review/token/BasicToken.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,privatixcrowdsalecontractaudit,,
openzapellin,audit_report_firm,OpenZeppelin,,,https://github.com/Andywrites/openzapellin/blob/6de04f4f441c5027d03be15a2004e60068b9d05c/audit/ZeppelinAudit.md,"repo=Andywrites/openzapellin; path=audit/ZeppelinAudit.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,openzapellin,,
rocketlaunch-sc,audit_report_firm,OpenZeppelin,,2006-06-30T00:00:00Z,https://github.com/DefikitTeam/rocketlaunch-sc/blob/c78a3704a65560b6d930fccc93bf5954ee71712c/audit/version20060204_1045/RocketBera_Audit_Report.md,"repo=DefikitTeam/rocketlaunch-sc; path=audit/version20060204_1045/RocketBera_Audit_Report.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,rocketlaunch sc,,
PrivatixCrowdsaleContractAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/PrivatixCrowdsaleContractAudit/blob/1bbefd6e6b2a3155ca90f37c311ca86788e5e2ac/audit/openzeppelin-code-review/token/MintableToken.md,"repo=bokkypoobah/PrivatixCrowdsaleContractAudit; path=audit/openzeppelin-code-review/token/MintableToken.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,privatixcrowdsalecontractaudit,,
PrivatixCrowdsaleContractAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/PrivatixCrowdsaleContractAudit/blob/1bbefd6e6b2a3155ca90f37c311ca86788e5e2ac/audit/openzeppelin-code-review/token/StandardToken.md,"repo=bokkypoobah/PrivatixCrowdsaleContractAudit; path=audit/openzeppelin-code-review/token/StandardToken.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,privatixcrowdsalecontractaudit,,
lendefi-protocol,audit_report_firm,OpenZeppelin,,,https://github.com/nebula-labs-xyz/lendefi-protocol/blob/6d0a6dace0b126bb89ce49c96c2b88b0c5ad65d6/audit/Treasury.md,"repo=nebula-labs-xyz/lendefi-protocol; path=audit/Treasury.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi,,
lendefi-protocol,audit_report_firm,OpenZeppelin,,,https://github.com/nebula-labs-xyz/lendefi-protocol/blob/6d0a6dace0b126bb89ce49c96c2b88b0c5ad65d6/audit/TeamManager.md,"repo=nebula-labs-xyz/lendefi-protocol; path=audit/TeamManager.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi,,
rocketlaunch-sc,audit_report_firm,OpenZeppelin,,2006-06-30T00:00:00Z,https://github.com/DefikitTeam/rocketlaunch-sc/blob/c78a3704a65560b6d930fccc93bf5954ee71712c/audit/version20060204_1045/BexOperation_Audit_Report.md,"repo=DefikitTeam/rocketlaunch-sc; path=audit/version20060204_1045/BexOperation_Audit_Report.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,rocketlaunch sc,,
2025-04-eggstravaganza,audit_report_firm,OpenZeppelin,,,https://github.com/Neros0/2025-04-eggstravaganza/blob/293ffbc920ec89a2cfae41c9307addd2da79b372/audit/slither.md,"repo=Neros0/2025-04-eggstravaganza; path=audit/slither.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,2025 04 eggstravaganza,,
MetaAccessKit,audit_report_firm,OpenZeppelin,,,https://github.com/mangert/MetaAccessKit/blob/600ce1b0f6b3510c667b91685a26894f861aa4f0/audit/audit.md,"repo=mangert/MetaAccessKit; path=audit/audit.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,metaaccesskit,,
lendefi-protocol,audit_report_firm,OpenZeppelin,,,https://github.com/nebula-labs-xyz/lendefi-protocol/blob/6d0a6dace0b126bb89ce49c96c2b88b0c5ad65d6/audit/InvestmentManager.md,"repo=nebula-labs-xyz/lendefi-protocol; path=audit/InvestmentManager.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi,,
SmartContract,audit_report_firm,OpenZeppelin,,2052-06-30T00:00:00Z,https://github.com/otoco-io/SmartContract/blob/11ca3f2d68f928d3b9dceeb37e12bcf6b36f5e35/audit/v1/OtoCo%20-%20Correction%20-%20v220525.md,"repo=otoco-io/SmartContract; path=audit/v1/OtoCo - Correction - v220525.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,smartcontract,,
concrete-earn-v2-security-audit,audit_report_firm,OpenZeppelin,,,https://github.com/avaloki108/concrete-earn-v2-security-audit/blob/d13efe808829607e254d03dce0919f269fb18d96/audit/01-ConcreteFactory/certora/README.md,"repo=avaloki108/concrete-earn-v2-security-audit; path=audit/01-ConcreteFactory/certora/README.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,concrete earn v2 security audit,,
protocol-docs,audit_report_firm,OpenZeppelin,,,https://github.com/nebula-labs-xyz/protocol-docs/blob/b8be0d793071a66afed13483f5820395072d7fbe/audit/protocol/AuditExtended.md,"repo=nebula-labs-xyz/protocol-docs; path=audit/protocol/AuditExtended.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,docs,,
BlockChain,audit_report_firm,OpenZeppelin,,,https://github.com/Rudrakshrawal/BlockChain/blob/dba4fe29f4c641f4bd24a573aabc078fad903d7d/Audit/README.md,"repo=Rudrakshrawal/BlockChain; path=Audit/README.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,blockchain,,
AuditGuide,audit_report_firm,OpenZeppelin,,,https://github.com/toplustar/AuditGuide/blob/124c06d92f86551c653e841b26fda4518d6d5048/Audit/ref/miguel.md,"repo=toplustar/AuditGuide; path=Audit/ref/miguel.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,auditguide,,
HorizonStateTokensaleAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/HorizonStateTokensaleAudit/blob/e9440568ce713596bb20c7b5860221dc60b982a1/audit/code-review/zeppelin/token/MintableToken.md,"repo=bokkypoobah/HorizonStateTokensaleAudit; path=audit/code-review/zeppelin/token/MintableToken.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,horizonstatetokensaleaudit,,
PrivatixCrowdsaleContractAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/PrivatixCrowdsaleContractAudit/blob/1bbefd6e6b2a3155ca90f37c311ca86788e5e2ac/audit/openzeppelin-code-review/math/SafeMath.md,"repo=bokkypoobah/PrivatixCrowdsaleContractAudit; path=audit/openzeppelin-code-review/math/SafeMath.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,privatixcrowdsalecontractaudit,,
PrivatixCrowdsaleContractAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/PrivatixCrowdsaleContractAudit/blob/1bbefd6e6b2a3155ca90f37c311ca86788e5e2ac/audit/openzeppelin-code-review/ownership/Ownable.md,"repo=bokkypoobah/PrivatixCrowdsaleContractAudit; path=audit/openzeppelin-code-review/ownership/Ownable.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,privatixcrowdsalecontractaudit,,
ideation-market-w3i,audit_report_firm,OpenZeppelin,,,https://github.com/web3ideation/ideation-market-w3i/blob/2155d29eb3bc0e70ddfefedf2cc32927c46a753c/audit/4naly3er/report.md,"repo=web3ideation/ideation-market-w3i; path=audit/4naly3er/report.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,ideation market w3i,,
lendefi-dao,audit_report_firm,OpenZeppelin,,,https://github.com/nebula-labs-xyz/lendefi-dao/blob/8becb43bc633f09b6afabe3865c4cf48d42646f6/audit/LendefiGovernor.md,"repo=nebula-labs-xyz/lendefi-dao; path=audit/LendefiGovernor.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi,,
AkropolisSaleContractAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/AkropolisSaleContractAudit/blob/09d215b9f5dd7c4e27e9afd29a31431d96e55809/audit/openzeppelin-code-review/token/ERC20Basic.md,"repo=bokkypoobah/AkropolisSaleContractAudit; path=audit/openzeppelin-code-review/token/ERC20Basic.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,akropolissalecontractaudit,,
AkropolisSaleContractAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/AkropolisSaleContractAudit/blob/09d215b9f5dd7c4e27e9afd29a31431d96e55809/audit/openzeppelin-code-review/token/BasicToken.md,"repo=bokkypoobah/AkropolisSaleContractAudit; path=audit/openzeppelin-code-review/token/BasicToken.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,akropolissalecontractaudit,,
AkropolisSaleContractAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/AkropolisSaleContractAudit/blob/09d215b9f5dd7c4e27e9afd29a31431d96e55809/audit/openzeppelin-code-review/lifecycle/Pausable.md,"repo=bokkypoobah/AkropolisSaleContractAudit; path=audit/openzeppelin-code-review/lifecycle/Pausable.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,akropolissalecontractaudit,,
AkropolisSaleContractAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/AkropolisSaleContractAudit/blob/09d215b9f5dd7c4e27e9afd29a31431d96e55809/audit/openzeppelin-code-review/token/PausableToken.md,"repo=bokkypoobah/AkropolisSaleContractAudit; path=audit/openzeppelin-code-review/token/PausableToken.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,akropolissalecontractaudit,,
AkropolisSaleContractAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/AkropolisSaleContractAudit/blob/09d215b9f5dd7c4e27e9afd29a31431d96e55809/audit/openzeppelin-code-review/token/MintableToken.md,"repo=bokkypoobah/AkropolisSaleContractAudit; path=audit/openzeppelin-code-review/token/MintableToken.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,akropolissalecontractaudit,,
AkropolisSaleContractAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/AkropolisSaleContractAudit/blob/09d215b9f5dd7c4e27e9afd29a31431d96e55809/audit/openzeppelin-code-review/crowdsale/Crowdsale.md,"repo=bokkypoobah/AkropolisSaleContractAudit; path=audit/openzeppelin-code-review/crowdsale/Crowdsale.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,akropolissalecontractaudit,,
lendefi-dao,audit_report_firm,OpenZeppelin,,,https://github.com/nebula-labs-xyz/lendefi-dao/blob/8becb43bc633f09b6afabe3865c4cf48d42646f6/audit/TeamVesting.md,"repo=nebula-labs-xyz/lendefi-dao; path=audit/TeamVesting.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi,,
AkropolisSaleContractAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/AkropolisSaleContractAudit/blob/09d215b9f5dd7c4e27e9afd29a31431d96e55809/audit/openzeppelin-code-review/crowdsale/CappedCrowdsale.md,"repo=bokkypoobah/AkropolisSaleContractAudit; path=audit/openzeppelin-code-review/crowdsale/CappedCrowdsale.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,akropolissalecontractaudit,,
AkropolisSaleContractAudit,audit_report_firm,OpenZeppelin,,,https://github.com/bokkypoobah/AkropolisSaleContractAudit/blob/09d215b9f5dd7c4e27e9afd29a31431d96e55809/audit/openzeppelin-code-review/token/StandardToken.md,"repo=bokkypoobah/AkropolisSaleContractAudit; path=audit/openzeppelin-code-review/token/StandardToken.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,akropolissalecontractaudit,,
contracts,audit_report_firm,OpenZeppelin,,2017-03-15T00:00:00Z,https://github.com/spacexinu/contracts/blob/20cae4549008c14fe0b193ff28e8429e9ff58241/audit/2017-03.md,"repo=spacexinu/contracts; path=audit/2017-03.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,,,
nips-contracts-20220610,audit_report_firm,OpenZeppelin,,2017-03-15T00:00:00Z,https://github.com/hongmin78/nips-contracts-20220610/blob/f4f199f095e990b6c1d53566ad789de60027a229/audit/2017-03.md,"repo=hongmin78/nips-contracts-20220610; path=audit/2017-03.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,nips 20220610,,
SolidityFooCoin,audit_report_firm,OpenZeppelin,,,https://github.com/galactictourist/SolidityFooCoin/blob/93fb8f35a8c438e89c4e8f98ec54f334ca6ad0b6/audit/ZeppelinAudit.md,"repo=galactictourist/SolidityFooCoin; path=audit/ZeppelinAudit.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,solidityfoocoin,,
zeppelin-solidity,audit_report_firm,OpenZeppelin,,,https://github.com/junglejovi/zeppelin-solidity/blob/f8790c1ed7fc8eed921f73e0f85a2d0dbb106cbc/audit/ZeppelinAudit.md,"repo=junglejovi/zeppelin-solidity; path=audit/ZeppelinAudit.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,zeppelin solidity,,
orion-testnet,audit_report_firm,OpenZeppelin,,,https://github.com/SentinelChain/orion-testnet/blob/da4511dbe37bffa3e6e5546017df6821e2fade75/audit/audit.md,"repo=SentinelChain/orion-testnet; path=audit/audit.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,orion testnet,,
lendefi-protocol,audit_report_firm,OpenZeppelin,,,https://github.com/nebula-labs-xyz/lendefi-protocol/blob/6d0a6dace0b126bb89ce49c96c2b88b0c5ad65d6/audit/InvestorVesting.md,"repo=nebula-labs-xyz/lendefi-protocol; path=audit/InvestorVesting.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi,,
protocol-docs,audit_report_firm,OpenZeppelin,,,https://github.com/nebula-labs-xyz/protocol-docs/blob/b8be0d793071a66afed13483f5820395072d7fbe/audit/ecosystem/InvestorVesting.md,"repo=nebula-labs-xyz/protocol-docs; path=audit/ecosystem/InvestorVesting.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,docs,,
dao-docs,audit_report_firm,OpenZeppelin,,,https://github.com/lendefi-dao/dao-docs/blob/7e5eced1b4f950bf510661d315860e68d20d978d/audit/ecosystem/InvestorVesting.md,"repo=lendefi-dao/dao-docs; path=audit/ecosystem/InvestorVesting.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,docs,,
lendefi-markets-avalanche,audit_report_firm,OpenZeppelin,,,https://github.com/LendefiMarkets/lendefi-markets-avalanche/blob/0241c8b4590a915f1c8d175ea09959f8e871148c/audit/LendefiMarketVault.md,"repo=LendefiMarkets/lendefi-markets-avalanche; path=audit/LendefiMarketVault.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi markets avalanche,,
lendefi-markets-binance,audit_report_firm,OpenZeppelin,,,https://github.com/LendefiMarkets/lendefi-markets-binance/blob/a1ddc2f6014a9b1f5823928798d38e9b8b956818/audit/LendefiMarketVault.md,"repo=LendefiMarkets/lendefi-markets-binance; path=audit/LendefiMarketVault.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi markets binance,,
lendefi-markets-base,audit_report_firm,OpenZeppelin,,,https://github.com/LendefiMarkets/lendefi-markets-base/blob/4ba53316b6765e43a44e677c5db34f29116d4d8a/audit/LendefiMarketVault.md,"repo=LendefiMarkets/lendefi-markets-base; path=audit/LendefiMarketVault.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi markets base,,
lendefi-markets,audit_report_firm,OpenZeppelin,,,https://github.com/LendefiMarkets/lendefi-markets/blob/02b0b73c630e051e642e0c159f754c39615e9faf/audit/LendefiMarketVault.md,"repo=LendefiMarkets/lendefi-markets; path=audit/LendefiMarketVault.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi markets,,
ideation-market-w3i,audit_report_firm,OpenZeppelin,,,https://github.com/web3ideation/ideation-market-w3i/blob/2155d29eb3bc0e70ddfefedf2cc32927c46a753c/audit/4naly3er/report_12.08.25.md,"repo=web3ideation/ideation-market-w3i; path=audit/4naly3er/report_12.08.25.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,ideation market w3i,,
lendefi-markets-avalanche,audit_report_firm,OpenZeppelin,,,https://github.com/LendefiMarkets/lendefi-markets-avalanche/blob/0241c8b4590a915f1c8d175ea09959f8e871148c/audit/LendefiCore.md,"repo=LendefiMarkets/lendefi-markets-avalanche; path=audit/LendefiCore.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi markets avalanche,,
lendefi-markets-binance,audit_report_firm,OpenZeppelin,,,https://github.com/LendefiMarkets/lendefi-markets-binance/blob/a1ddc2f6014a9b1f5823928798d38e9b8b956818/audit/LendefiCore.md,"repo=LendefiMarkets/lendefi-markets-binance; path=audit/LendefiCore.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi markets binance,,
lendefi-markets-base,audit_report_firm,OpenZeppelin,,,https://github.com/LendefiMarkets/lendefi-markets-base/blob/4ba53316b6765e43a44e677c5db34f29116d4d8a/audit/LendefiCore.md,"repo=LendefiMarkets/lendefi-markets-base; path=audit/LendefiCore.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi markets base,,
lendefi-markets,audit_report_firm,OpenZeppelin,,,https://github.com/LendefiMarkets/lendefi-markets/blob/02b0b73c630e051e642e0c159f754c39615e9faf/audit/LendefiCore.md,"repo=LendefiMarkets/lendefi-markets; path=audit/LendefiCore.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi markets,,
aion_erc,audit_report_firm,OpenZeppelin,,,https://github.com/aionnetwork/aion_erc/blob/113c83b1ffc09009b2fcbfc50baabc43a7a595cb/audit/README.md,"repo=aionnetwork/aion_erc; path=audit/README.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,aion erc,,
openzeppelin-contracts,audit_report_firm,OpenZeppelin,,2017-03-15T00:00:00Z,https://github.com/Ammalgam-Protocol/openzeppelin-contracts/blob/8b778fa20d6d76340c5fac1ed66c80273f05b95a/audit/2017-03.md,"repo=Ammalgam-Protocol/openzeppelin-contracts; path=audit/2017-03.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,openzeppelin,,
openzeppelin-contracts,audit_report_firm,OpenZeppelin,,2017-03-15T00:00:00Z,https://github.com/axonweb3/openzeppelin-contracts/blob/db3e3f521aedf17e3b12b4f92875bc7c1c745cfb/audit/2017-03.md,"repo=axonweb3/openzeppelin-contracts; path=audit/2017-03.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,openzeppelin,,
my-openzeppelin-contracts,audit_report_firm,OpenZeppelin,,2017-03-15T00:00:00Z,https://github.com/mk1018/my-openzeppelin-contracts/blob/236fb5d8e5e58a960ec738ab1be1f09ba070c806/audit/2017-03.md,"repo=mk1018/my-openzeppelin-contracts; path=audit/2017-03.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,my openzeppelin,,
git-public-example,audit_report_firm,OpenZeppelin,,2017-03-15T00:00:00Z,https://github.com/Certora/git-public-example/blob/8106fcf6b8a8aecafcfde5002907d9dcb1f25c8d/audit/2017-03.md,"repo=Certora/git-public-example; path=audit/2017-03.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,git public example,,
lendefi-protocol,audit_report_firm,OpenZeppelin,,,https://github.com/nebula-labs-xyz/lendefi-protocol/blob/6d0a6dace0b126bb89ce49c96c2b88b0c5ad65d6/audit/LendefiGovernor.md,"repo=nebula-labs-xyz/lendefi-protocol; path=audit/LendefiGovernor.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,lendefi,,
protocol-docs,audit_report_firm,OpenZeppelin,,,https://github.com/nebula-labs-xyz/protocol-docs/blob/b8be0d793071a66afed13483f5820395072d7fbe/audit/ecosystem/LendefiGovernor.md,"repo=nebula-labs-xyz/protocol-docs; path=audit/ecosystem/LendefiGovernor.md; kw=openzeppelin; q=""openzeppelin"" path:audit extension:md",audit_events_github_reports.csv,,0,docs,,
