protocol_name_raw,source,audit_firm_raw,audit_score,audit_date,evidence_url,notes,__srcfile,org,repo_name,protocol_guess,slug,in_llama,protocol_norm,slug_mapped,slug_final
alchemix,code4rena,Code4rena,,2022-04-29T13:10:44Z,https://github.com/code-423n4/2022-05-alchemix-findings,repo=2022-05-alchemix-findings,audit_events_long.csv,,,,,1,alchemix,alchemix,alchemix
cally,code4rena,Code4rena,,2022-05-03T21:54:26Z,https://github.com/code-423n4/2022-05-cally-findings,repo=2022-05-cally-findings,audit_events_long.csv,,,,,0,cally,,
cally,code4rena,Code4rena,,2022-05-03T21:54:43Z,https://github.com/code-423n4/2022-05-cally,repo=2022-05-cally,audit_events_long.csv,,,,,0,cally,,
aura,code4rena,Code4rena,,2022-05-09T17:56:54Z,https://github.com/code-423n4/2022-05-aura,repo=2022-05-aura,audit_events_long.csv,,,,,1,aura,aura,aura
aura,code4rena,Code4rena,,2022-05-09T17:57:11Z,https://github.com/code-423n4/2022-05-aura-findings,repo=2022-05-aura-findings,audit_events_long.csv,,,,,1,aura,aura,aura
notional-coop,code4rena,Code4rena,,2022-05-10T13:07:24Z,https://github.com/code-423n4/2022-06-notional-coop-findings,repo=2022-06-notional-coop-findings,audit_events_long.csv,,,,,0,notional coop,,
notional-coop,code4rena,Code4rena,,2022-05-10T13:17:10Z,https://github.com/code-423n4/2022-06-notional-coop,repo=2022-06-notional-coop,audit_events_long.csv,,,,,0,notional coop,,
sturdy,code4rena,Code4rena,,2022-05-12T17:48:19Z,https://github.com/code-423n4/2022-05-sturdy-findings,repo=2022-05-sturdy-findings,audit_events_long.csv,,,,,1,sturdy,sturdy-v1,sturdy-v1
sturdy,code4rena,Code4rena,,2022-05-12T17:48:26Z,https://github.com/code-423n4/2022-05-sturdy,repo=2022-05-sturdy,audit_events_long.csv,,,,,1,sturdy,sturdy-v1,sturdy-v1
rubicon,code4rena,Code4rena,,2022-05-18T17:39:54Z,https://github.com/code-423n4/2022-05-rubicon-findings,repo=2022-05-rubicon-findings,audit_events_long.csv,,,,,1,rubicon,rubicon,rubicon
rubicon,code4rena,Code4rena,,2022-05-18T17:40:12Z,https://github.com/code-423n4/2022-05-rubicon,repo=2022-05-rubicon,audit_events_long.csv,,,,,1,rubicon,rubicon,rubicon
opensea-seaport,code4rena,Code4rena,,2022-05-20T09:27:06Z,https://github.com/code-423n4/2022-05-opensea-seaport,repo=2022-05-opensea-seaport,audit_events_long.csv,,,,,1,opensea seaport,opensea-seaport,opensea-seaport
opensea-seaport,code4rena,Code4rena,,2022-05-20T10:37:00Z,https://github.com/code-423n4/2022-05-opensea-seaport-findings,repo=2022-05-opensea-seaport-findings,audit_events_long.csv,,,,,1,opensea seaport,opensea-seaport,opensea-seaport
velodrome,code4rena,Code4rena,,2022-05-20T20:35:57Z,https://github.com/code-423n4/2022-05-velodrome-findings,repo=2022-05-velodrome-findings,audit_events_long.csv,,,,,1,velodrome,velodrome-v1,velodrome-v1
velodrome,code4rena,Code4rena,,2022-05-20T20:36:09Z,https://github.com/code-423n4/2022-05-velodrome,repo=2022-05-velodrome,audit_events_long.csv,,,,,1,velodrome,velodrome-v1,velodrome-v1
backd,code4rena,Code4rena,,2022-05-25T16:55:24Z,https://github.com/code-423n4/2022-05-backd,repo=2022-05-backd,audit_events_long.csv,,,,,1,backd,backed,backed
backd,code4rena,Code4rena,,2022-05-25T16:55:41Z,https://github.com/code-423n4/2022-05-backd-findings,repo=2022-05-backd-findings,audit_events_long.csv,,,,,1,backd,backed,backed
connext,code4rena,Code4rena,,2022-06-06T18:16:22Z,https://github.com/code-423n4/2022-06-connext,repo=2022-06-connext,audit_events_long.csv,,,,,1,connext,connext,connext
connext,code4rena,Code4rena,,2022-06-06T18:16:35Z,https://github.com/code-423n4/2022-06-connext-findings,repo=2022-06-connext-findings,audit_events_long.csv,,,,,1,connext,connext,connext
canto,code4rena,Code4rena,,2022-06-06T18:42:28Z,https://github.com/code-423n4/2022-06-canto,repo=2022-06-canto,audit_events_long.csv,,,,,1,canto,canto,canto
canto,code4rena,Code4rena,,2022-06-06T18:42:44Z,https://github.com/code-423n4/2022-06-canto-findings,repo=2022-06-canto-findings,audit_events_long.csv,,,,,1,canto,canto,canto
illuminate,code4rena,Code4rena,,2022-06-06T19:13:42Z,https://github.com/code-423n4/2022-06-illuminate,repo=2022-06-illuminate,audit_events_long.csv,,,,,1,illuminate,illuminate,illuminate
illuminate,code4rena,Code4rena,,2022-06-06T19:14:17Z,https://github.com/code-423n4/2022-06-illuminate-findings,repo=2022-06-illuminate-findings,audit_events_long.csv,,,,,1,illuminate,illuminate,illuminate
swivel,code4rena,Code4rena,,2022-06-06T19:48:23Z,https://github.com/code-423n4/2022-07-swivel,repo=2022-07-swivel,audit_events_long.csv,,,,,1,swivel,swivel-finance,swivel-finance
swivel,code4rena,Code4rena,,2022-06-06T19:48:48Z,https://github.com/code-423n4/2022-07-swivel-findings,repo=2022-07-swivel-findings,audit_events_long.csv,,,,,1,swivel,swivel-finance,swivel-finance
infinity,code4rena,Code4rena,,2022-06-08T18:46:27Z,https://github.com/code-423n4/2022-06-infinity,repo=2022-06-infinity,audit_events_long.csv,,,,,1,infinity,q-infinity,q-infinity
infinity,code4rena,Code4rena,,2022-06-08T18:46:42Z,https://github.com/code-423n4/2022-06-infinity-findings,repo=2022-06-infinity-findings,audit_events_long.csv,,,,,1,infinity,q-infinity,q-infinity
nested,code4rena,Code4rena,,2022-06-08T19:04:15Z,https://github.com/code-423n4/2022-06-nested-findings,repo=2022-06-nested-findings,audit_events_long.csv,,,,,1,nested,nested,nested
nested,code4rena,Code4rena,,2022-06-08T19:04:32Z,https://github.com/code-423n4/2022-06-nested,repo=2022-06-nested,audit_events_long.csv,,,,,1,nested,nested,nested
nibbl,code4rena,Code4rena,,2022-06-10T21:38:58Z,https://github.com/code-423n4/2022-06-nibbl-findings,repo=2022-06-nibbl-findings,audit_events_long.csv,,,,,0,nibbl,,
nibbl,code4rena,Code4rena,,2022-06-10T21:39:18Z,https://github.com/code-423n4/2022-06-nibbl,repo=2022-06-nibbl,audit_events_long.csv,,,,,0,nibbl,,
badger,code4rena,Code4rena,,2022-06-13T21:43:21Z,https://github.com/code-423n4/2022-06-badger,repo=2022-06-badger,audit_events_long.csv,,,,,1,badger,badger-dao,badger-dao
badger,code4rena,Code4rena,,2022-06-13T21:43:37Z,https://github.com/code-423n4/2022-06-badger-findings,repo=2022-06-badger-findings,audit_events_long.csv,,,,,1,badger,badger-dao,badger-dao
yieldy,code4rena,Code4rena,,2022-06-14T17:05:48Z,https://github.com/code-423n4/2022-06-yieldy-findings,repo=2022-06-yieldy-findings,audit_events_long.csv,,,,,1,yieldy,yieldly,yieldly
yieldy,code4rena,Code4rena,,2022-06-14T17:05:58Z,https://github.com/code-423n4/2022-06-yieldy,repo=2022-06-yieldy,audit_events_long.csv,,,,,1,yieldy,yieldly,yieldly
canto-v2,code4rena,Code4rena,,2022-06-23T19:02:53Z,https://github.com/code-423n4/2022-06-canto-v2,repo=2022-06-canto-v2,audit_events_long.csv,,,,,1,canto v2,canto,canto
canto-v2,code4rena,Code4rena,,2022-06-23T19:03:32Z,https://github.com/code-423n4/2022-06-canto-v2-findings,repo=2022-06-canto-v2-findings,audit_events_long.csv,,,,,1,canto v2,canto,canto
putty,code4rena,Code4rena,,2022-06-27T17:06:51Z,https://github.com/code-423n4/2022-06-putty,repo=2022-06-putty,audit_events_long.csv,,,,,0,putty,,
putty,code4rena,Code4rena,,2022-06-27T17:07:01Z,https://github.com/code-423n4/2022-06-putty-findings,repo=2022-06-putty-findings,audit_events_long.csv,,,,,0,putty,,
juicebox,code4rena,Code4rena,,2022-06-29T18:30:29Z,https://github.com/code-423n4/2022-07-juicebox-findings,repo=2022-07-juicebox-findings,audit_events_long.csv,,,,,1,juicebox,juicebox-v3,juicebox-v3
juicebox,code4rena,Code4rena,,2022-06-29T18:30:48Z,https://github.com/code-423n4/2022-07-juicebox,repo=2022-07-juicebox,audit_events_long.csv,,,,,1,juicebox,juicebox-v3,juicebox-v3
fractional,code4rena,Code4rena,,2022-07-05T16:43:17Z,https://github.com/code-423n4/2022-07-fractional-findings,repo=2022-07-fractional-findings,audit_events_long.csv,,,,,1,fractional,fractional-art,fractional-art
fractional,code4rena,Code4rena,,2022-07-05T16:43:26Z,https://github.com/code-423n4/2022-07-fractional,repo=2022-07-fractional,audit_events_long.csv,,,,,1,fractional,fractional-art,fractional-art
ens,code4rena,Code4rena,,2022-07-05T19:23:41Z,https://github.com/code-423n4/2022-07-ens-findings,repo=2022-07-ens-findings,audit_events_long.csv,,,,,1,ens,ens,ens
ens,code4rena,Code4rena,,2022-07-05T20:21:13Z,https://github.com/code-423n4/2022-07-ens,repo=2022-07-ens,audit_events_long.csv,,,,,1,ens,ens,ens
yield,code4rena,Code4rena,,2022-07-08T13:30:54Z,https://github.com/code-423n4/2022-07-yield,repo=2022-07-yield,audit_events_long.csv,,,,,1,yield,baseyield,baseyield
yield,code4rena,Code4rena,,2022-07-08T13:31:11Z,https://github.com/code-423n4/2022-07-yield-findings,repo=2022-07-yield-findings,audit_events_long.csv,,,,,1,yield,baseyield,baseyield
golom,code4rena,Code4rena,,2022-07-22T03:42:56Z,https://github.com/code-423n4/2022-07-golom,repo=2022-07-golom,audit_events_long.csv,,,,,0,golom,,
golom,code4rena,Code4rena,,2022-07-22T03:45:27Z,https://github.com/code-423n4/2022-07-golom-findings,repo=2022-07-golom-findings,audit_events_long.csv,,,,,0,golom,,
axelar,code4rena,Code4rena,,2022-07-26T21:17:46Z,https://github.com/code-423n4/2022-07-axelar,repo=2022-07-axelar,audit_events_long.csv,,,,,1,axelar,axelar,axelar
axelar,code4rena,Code4rena,,2022-07-26T21:18:18Z,https://github.com/code-423n4/2022-07-axelar-findings,repo=2022-07-axelar-findings,audit_events_long.csv,,,,,1,axelar,axelar,axelar
mimo,code4rena,Code4rena,,2022-07-27T10:05:20Z,https://github.com/code-423n4/2022-08-mimo,repo=2022-08-mimo,audit_events_long.csv,,,,,1,mimo,mimo-v2,mimo-v2
mimo,code4rena,Code4rena,,2022-07-27T10:05:32Z,https://github.com/code-423n4/2022-08-mimo-findings,repo=2022-08-mimo-findings,audit_events_long.csv,,,,,1,mimo,mimo-v2,mimo-v2
rigor,code4rena,Code4rena,,2022-07-28T12:10:35Z,https://github.com/code-423n4/2022-08-rigor-findings,repo=2022-08-rigor-findings,audit_events_long.csv,,,,,0,rigor,,
rigor,code4rena,Code4rena,,2022-07-28T12:10:46Z,https://github.com/code-423n4/2022-08-rigor,repo=2022-08-rigor,audit_events_long.csv,,,,,0,rigor,,
foundation,code4rena,Code4rena,,2022-08-04T23:50:48Z,https://github.com/code-423n4/2022-08-foundation,repo=2022-08-foundation,audit_events_long.csv,,,,,1,foundation,foundation,foundation
foundation,code4rena,Code4rena,,2022-08-04T23:51:00Z,https://github.com/code-423n4/2022-08-foundation-findings,repo=2022-08-foundation-findings,audit_events_long.csv,,,,,1,foundation,foundation,foundation
frax,code4rena,Code4rena,,2022-08-05T13:29:36Z,https://github.com/code-423n4/2022-08-frax-findings,repo=2022-08-frax-findings,audit_events_long.csv,,,,,1,frax,frax,frax
frax,code4rena,Code4rena,,2022-08-05T13:31:13Z,https://github.com/code-423n4/2022-08-frax,repo=2022-08-frax,audit_events_long.csv,,,,,1,frax,frax,frax
fiatdao,code4rena,Code4rena,,2022-08-09T17:30:54Z,https://github.com/code-423n4/2022-08-fiatdao-findings,repo=2022-08-fiatdao-findings,audit_events_long.csv,,,,,1,fiatdao,fiat-dao,fiat-dao
fiatdao,code4rena,Code4rena,,2022-08-09T17:31:02Z,https://github.com/code-423n4/2022-08-fiatdao,repo=2022-08-fiatdao,audit_events_long.csv,,,,,1,fiatdao,fiat-dao,fiat-dao
nounsdao,code4rena,Code4rena,,2022-08-15T17:47:05Z,https://github.com/code-423n4/2022-08-nounsdao-findings,repo=2022-08-nounsdao-findings,audit_events_long.csv,,,,,1,nounsdao,nouns,nouns
nounsdao,code4rena,Code4rena,,2022-08-15T17:47:13Z,https://github.com/code-423n4/2022-08-nounsdao,repo=2022-08-nounsdao,audit_events_long.csv,,,,,1,nounsdao,nouns,nouns
olympus,code4rena,Code4rena,,2022-08-16T18:25:42Z,https://github.com/code-423n4/2022-08-olympus,repo=2022-08-olympus,audit_events_long.csv,,,,,1,olympus,olympus-finance,olympus-finance
olympus,code4rena,Code4rena,,2022-08-16T18:26:29Z,https://github.com/code-423n4/2022-08-olympus-findings,repo=2022-08-olympus-findings,audit_events_long.csv,,,,,1,olympus,olympus-finance,olympus-finance
nouns-builder,code4rena,Code4rena,,2022-08-30T17:19:54Z,https://github.com/code-423n4/2022-09-nouns-builder-findings,repo=2022-09-nouns-builder-findings,audit_events_long.csv,,,,,1,nouns builder,nouns,nouns
nouns-builder,code4rena,Code4rena,,2022-08-30T17:20:17Z,https://github.com/code-423n4/2022-09-nouns-builder,repo=2022-09-nouns-builder,audit_events_long.csv,,,,,1,nouns builder,nouns,nouns
canto,code4rena,Code4rena,,2022-09-06T15:50:55Z,https://github.com/code-423n4/2022-09-canto,repo=2022-09-canto,audit_events_long.csv,,,,,1,canto,canto,canto
canto,code4rena,Code4rena,,2022-09-06T16:29:28Z,https://github.com/code-423n4/2022-09-canto-findings,repo=2022-09-canto-findings,audit_events_long.csv,,,,,1,canto,canto,canto
party,code4rena,Code4rena,,2022-09-06T18:41:02Z,https://github.com/code-423n4/2022-09-party-findings,repo=2022-09-party-findings,audit_events_long.csv,,,,,1,party,bitparty,bitparty
party,code4rena,Code4rena,,2022-09-06T18:41:43Z,https://github.com/code-423n4/2022-09-party,repo=2022-09-party,audit_events_long.csv,,,,,1,party,bitparty,bitparty
tribe,code4rena,Code4rena,,2022-09-07T01:27:29Z,https://github.com/code-423n4/2022-09-tribe-findings,repo=2022-09-tribe-findings,audit_events_long.csv,,,,,1,tribe,tribe3,tribe3
tribe,code4rena,Code4rena,,2022-09-07T01:27:44Z,https://github.com/code-423n4/2022-09-tribe,repo=2022-09-tribe,audit_events_long.csv,,,,,1,tribe,tribe3,tribe3
y2k-finance,code4rena,Code4rena,,2022-09-08T20:32:10Z,https://github.com/code-423n4/2022-09-y2k-finance,repo=2022-09-y2k-finance,audit_events_long.csv,,,,,1,y2k finance,y2b-finance,y2b-finance
y2k-finance,code4rena,Code4rena,,2022-09-08T20:32:17Z,https://github.com/code-423n4/2022-09-y2k-finance-findings,repo=2022-09-y2k-finance-findings,audit_events_long.csv,,,,,1,y2k finance,y2b-finance,y2b-finance
vtvl,code4rena,Code4rena,,2022-09-14T15:15:14Z,https://github.com/code-423n4/2022-09-vtvl,repo=2022-09-vtvl,audit_events_long.csv,,,,,0,vtvl,,
vtvl,code4rena,Code4rena,,2022-09-14T15:15:32Z,https://github.com/code-423n4/2022-09-vtvl-findings,repo=2022-09-vtvl-findings,audit_events_long.csv,,,,,0,vtvl,,
artgobblers,code4rena,Code4rena,,2022-09-14T18:28:53Z,https://github.com/code-423n4/2022-09-artgobblers,repo=2022-09-artgobblers,audit_events_long.csv,,,,,0,artgobblers,,
artgobblers,code4rena,Code4rena,,2022-09-14T18:29:23Z,https://github.com/code-423n4/2022-09-artgobblers-findings,repo=2022-09-artgobblers-findings,audit_events_long.csv,,,,,0,artgobblers,,
frax,code4rena,Code4rena,,2022-09-19T19:40:38Z,https://github.com/code-423n4/2022-09-frax,repo=2022-09-frax,audit_events_long.csv,,,,,1,frax,frax,frax
frax,code4rena,Code4rena,,2022-09-19T19:40:56Z,https://github.com/code-423n4/2022-09-frax-findings,repo=2022-09-frax-findings,audit_events_long.csv,,,,,1,frax,frax,frax
quickswap,code4rena,Code4rena,,2022-09-22T10:03:18Z,https://github.com/code-423n4/2022-09-quickswap-findings,repo=2022-09-quickswap-findings,audit_events_long.csv,,,,,1,quickswap,quickswap-dex,quickswap-dex
quickswap,code4rena,Code4rena,,2022-09-22T10:03:28Z,https://github.com/code-423n4/2022-09-quickswap,repo=2022-09-quickswap,audit_events_long.csv,,,,,1,quickswap,quickswap-dex,quickswap-dex
blur,code4rena,Code4rena,,2022-09-29T01:20:47Z,https://github.com/code-423n4/2022-10-blur,repo=2022-10-blur,audit_events_long.csv,,,,,1,blur,blur-bids,blur-bids
blur,code4rena,Code4rena,,2022-09-29T01:20:58Z,https://github.com/code-423n4/2022-10-blur-findings,repo=2022-10-blur-findings,audit_events_long.csv,,,,,1,blur,blur-bids,blur-bids
thegraph,code4rena,Code4rena,,2022-10-04T14:56:22Z,https://github.com/code-423n4/2022-10-thegraph-findings,repo=2022-10-thegraph-findings,audit_events_long.csv,,,,,1,thegraph,the-graph,the-graph
thegraph,code4rena,Code4rena,,2022-10-04T14:56:33Z,https://github.com/code-423n4/2022-10-thegraph,repo=2022-10-thegraph,audit_events_long.csv,,,,,1,thegraph,the-graph,the-graph
holograph,code4rena,Code4rena,,2022-10-05T22:04:05Z,https://github.com/code-423n4/2022-10-holograph,repo=2022-10-holograph,audit_events_long.csv,,,,,0,holograph,,
holograph,code4rena,Code4rena,,2022-10-05T22:04:08Z,https://github.com/code-423n4/2022-10-holograph-findings,repo=2022-10-holograph-findings,audit_events_long.csv,,,,,0,holograph,,
traderjoe,code4rena,Code4rena,,2022-10-07T17:58:50Z,https://github.com/code-423n4/2022-10-traderjoe-findings,repo=2022-10-traderjoe-findings,audit_events_long.csv,,,,,0,traderjoe,,
traderjoe,code4rena,Code4rena,,2022-10-07T18:02:54Z,https://github.com/code-423n4/2022-10-traderjoe,repo=2022-10-traderjoe,audit_events_long.csv,,,,,0,traderjoe,,
3xcalibur,code4rena,Code4rena,,2022-10-11T12:40:34Z,https://github.com/code-423n4/2022-10-3xcalibur,repo=2022-10-3xcalibur,audit_events_long.csv,,,,,1,3xcalibur,3xcalibur,3xcalibur
juicebox,code4rena,Code4rena,,2022-10-11T13:11:04Z,https://github.com/code-423n4/2022-10-juicebox-findings,repo=2022-10-juicebox-findings,audit_events_long.csv,,,,,1,juicebox,juicebox-v3,juicebox-v3
juicebox,code4rena,Code4rena,,2022-10-11T13:11:12Z,https://github.com/code-423n4/2022-10-juicebox,repo=2022-10-juicebox,audit_events_long.csv,,,,,1,juicebox,juicebox-v3,juicebox-v3
debtdao,code4rena,Code4rena,,2022-10-14T09:35:12Z,https://github.com/code-423n4/2022-11-debtdao-findings,repo=2022-11-debtdao-findings,audit_events_long.csv,,,,,1,debtdao,debtdao,debtdao
debtdao,code4rena,Code4rena,,2022-10-14T09:35:29Z,https://github.com/code-423n4/2022-11-debtdao,repo=2022-11-debtdao,audit_events_long.csv,,,,,1,debtdao,debtdao,debtdao
inverse,code4rena,Code4rena,,2022-10-19T15:43:18Z,https://github.com/code-423n4/2022-10-inverse-findings,repo=2022-10-inverse-findings,audit_events_long.csv,,,,,1,inverse,inverse-finance-firm,inverse-finance-firm
inverse,code4rena,Code4rena,,2022-10-19T15:43:37Z,https://github.com/code-423n4/2022-10-inverse,repo=2022-10-inverse,audit_events_long.csv,,,,,1,inverse,inverse-finance-firm,inverse-finance-firm
paladin,code4rena,Code4rena,,2022-10-20T16:39:09Z,https://github.com/code-423n4/2022-10-paladin,repo=2022-10-paladin,audit_events_long.csv,,,,,1,paladin,paladin-vote,paladin-vote
paladin,code4rena,Code4rena,,2022-10-20T16:39:20Z,https://github.com/code-423n4/2022-10-paladin-findings,repo=2022-10-paladin-findings,audit_events_long.csv,,,,,1,paladin,paladin-vote,paladin-vote
zksync,code4rena,Code4rena,,2022-10-25T16:01:38Z,https://github.com/code-423n4/2022-10-zksync-findings,repo=2022-10-zksync-findings,audit_events_long.csv,,,,,1,zksync,zksync-lite-bridge,zksync-lite-bridge
zksync,code4rena,Code4rena,,2022-10-25T16:01:46Z,https://github.com/code-423n4/2022-10-zksync,repo=2022-10-zksync,audit_events_long.csv,,,,,1,zksync,zksync-lite-bridge,zksync-lite-bridge
looksrare,code4rena,Code4rena,,2022-10-31T14:00:59Z,https://github.com/code-423n4/2022-11-looksrare-findings,repo=2022-11-looksrare-findings,audit_events_long.csv,,,,,1,looksrare,looksrare,looksrare
looksrare,code4rena,Code4rena,,2022-10-31T14:01:05Z,https://github.com/code-423n4/2022-11-looksrare,repo=2022-11-looksrare,audit_events_long.csv,,,,,1,looksrare,looksrare,looksrare
size,code4rena,Code4rena,,2022-11-01T22:02:32Z,https://github.com/code-423n4/2022-11-size-findings,repo=2022-11-size-findings,audit_events_long.csv,,,,,1,size,size-lending,size-lending
size,code4rena,Code4rena,,2022-11-01T22:02:39Z,https://github.com/code-423n4/2022-11-size,repo=2022-11-size,audit_events_long.csv,,,,,1,size,size-lending,size-lending
non-fungible,code4rena,Code4rena,,2022-11-07T23:42:21Z,https://github.com/code-423n4/2022-11-non-fungible-findings,repo=2022-11-non-fungible-findings,audit_events_long.csv,,,,,0,non fungible,,
non-fungible,code4rena,Code4rena,,2022-11-07T23:42:37Z,https://github.com/code-423n4/2022-11-non-fungible,repo=2022-11-non-fungible,audit_events_long.csv,,,,,0,non fungible,,
stakehouse,code4rena,Code4rena,,2022-11-08T15:04:33Z,https://github.com/code-423n4/2022-11-stakehouse,repo=2022-11-stakehouse,audit_events_long.csv,,,,,1,stakehouse,stakehouse,stakehouse
stakehouse,code4rena,Code4rena,,2022-11-08T15:04:42Z,https://github.com/code-423n4/2022-11-stakehouse-findings,repo=2022-11-stakehouse-findings,audit_events_long.csv,,,,,1,stakehouse,stakehouse,stakehouse
